Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes
Pengguna Google,bagus bgt pake poco f6 rata kanan,5,2025-04-13 03:54:11,0
Pengguna Google,lumayan lah,5,2025-04-13 03:13:21,0
Pengguna Google,boleh,5,2025-04-13 03:01:48,0
Pengguna Google,grafiknya bgs tpi untuk download nya lama bgt saran saya tidak ada lagi download data saya tidak bisa bermain karena stuck di download data/update,3,2025-04-13 02:44:50,0
Pengguna Google,kikir,1,2025-04-13 01:29:33,0
Pengguna Google,DATA PENYIMPANAN TIDAK AMAN🥺🥺,5,2025-04-13 00:03:06,1
Pengguna Google,game kelazz (btw bagi primogem dong Dev),5,2025-04-13 00:01:11,0
Pengguna Google,grafik mantap,5,2025-04-12 22:25:11,0
Pengguna Google,Mana tombol skip story nya,1,2025-04-12 21:38:03,0
Pengguna Google,dev nya pelit bet ngentid,2,2025-04-12 20:50:32,0
Pengguna Google,nice,5,2025-04-12 20:20:11,0
Pengguna Google,"Boring . Quest terlalu panjang , untuk quest yang biasa saja memakan waktu 1-2 Jam untuk bisa selesai, Untuk quest yang berhadiah besar memakan waktu 3-4 Jam. Tolong lah buat quest jangan terlalu lama, kita tidak punya banyak waktu hanya untuk menyelesaikan quest yang obrolan nya bertele-tele dan sangat memakan waktu!. Lebih baik jangka waktu untuk quest dipersingkat saja daripada jangka quest waktu panjang tapi memakan waktu yang begitu lama untuk bisa selesai !.",1,2025-04-12 19:45:25,16
Pengguna Google,"tolong bikin game yang lebih variatif lagi, dengan misi misi yang fresh dan tidak boring serta jika mau memasukkan dialog tolong dibuat semenarik mungkin agar pemain bisa enjoy terhadap dialog nya. terakhir saran saya mending bikin game nya berbayar di awal tapi di dalam jangan dibuat sulit untuk mendapatkan reward, gacha dll sekian terimakasih 🙏",1,2025-04-12 19:15:03,1
Pengguna Google,Saya sangat puas dengan gameplay dan grafis Genshin Impact. Karakter yang unik dan kemampuan yang beragam membuat game ini sangat menyenangkan!,5,2025-04-12 17:57:56,0
Pengguna Google,grafik nya is sooooo very very good mantap👍👍👍,5,2025-04-12 17:18:53,0
Pengguna Google,"dialog mulu,,.",1,2025-04-12 17:16:02,0
Pengguna Google,mantap,5,2025-04-12 16:46:27,0
Pengguna Google,kikir banget sama fandom aneh,1,2025-04-12 15:06:38,0
Pengguna Google,"Please increase the rating for the request event a little, because the 5 star character rating is too low, even with 5 requests as promised, it is still not certain to get it.",5,2025-04-12 14:46:42,0
Pengguna Google,game 4no,1,2025-04-12 13:49:39,0
Pengguna Google,tolong dengarkan keluhan player yaa °•°,5,2025-04-12 12:34:45,0
Pengguna Google,game nya makin hari boring combat bisa aja explore map yang susha,1,2025-04-12 12:20:13,1
Pengguna Google,tiba tiba gk bisa di buka,2,2025-04-12 11:30:41,0
Pengguna Google,suka bngt,5,2025-04-12 11:27:13,0
Pengguna Google,"halo developer can you put for skip the scene ,we only want to play not for see the scene or the story please",4,2025-04-12 10:58:04,0
Pengguna Google,game yang relaxing,5,2025-04-12 10:57:01,0
Pengguna Google,GG sih petualangan seru,5,2025-04-12 10:39:08,0
Pengguna Google,ini sangat seru,5,2025-04-12 10:04:23,0
Pengguna Google,ya game ya emang bagus tapi download data nya luar biasa gb nya tolong di kurangi dung gb nya,5,2025-04-12 09:49:12,0
Pengguna Google,shadernya kelamaan,5,2025-04-12 09:44:03,0
Pengguna Google,Mending dapet 10 fate daripada engga dapet,1,2025-04-12 09:24:10,0
Pengguna Google,"GAMENYA ASIK BGT!! avanya bagus-bagus! apalagi furina, dia favorit aku selamanya :3",5,2025-04-12 08:41:55,0
Pengguna Google,bagus,4,2025-04-12 08:27:32,0
Pengguna Google,akhirnya saya bisa memainkan game ini juga 😀,5,2025-04-12 08:07:39,0
Pengguna Google,gacha ampas. game open world atau game detektif? lu suruh cari benda lu sembunyiin congek. bukan have fun malah stress main ni game,1,2025-04-12 07:41:04,0
Pengguna Google,sumpah lama banget masuknya cape-cape lama banget Berjam jam 😩,1,2025-04-12 07:24:59,0
Pengguna Google,Approve,5,2025-04-12 06:10:09,0
Pengguna Google,game nya keren sekelas game gratis,5,2025-04-12 06:01:20,2
Pengguna Google,Gamenya bagus,5,2025-04-12 05:54:06,0
Pengguna Google,game seru,1,2025-04-12 05:53:09,0
Pengguna Google,terbaik,5,2025-04-12 05:37:27,0
Pengguna Google,mantap,5,2025-04-12 04:57:53,0
Pengguna Google,"bagus, karakter cowonya cogam",5,2025-04-12 04:43:02,0
Pengguna Google,saran saya adalah membanyakkan Bansos untuk player Free to play,5,2025-04-12 04:25:45,0
Pengguna Google,game apaan nih buat masuk aja susah banget harus nunggu ber jam jam pas udh mau selesai malah ngulang dari awal mana yg jalan koutanya udh 2 gb lagi ngabisin kouta aja udh gitu gk bisa di mainin lagi game apaan sih ini gk jelas,1,2025-04-12 03:53:46,4
Pengguna Google,"tolong ganti penggunaan nama harut dan marut , karena di anggap menghina islam. Saya sebagai seorang muslim merasa tidak nyaman dan memutuskan untuk uninstall game ini.",1,2025-04-12 03:03:12,0
Pengguna Google,"settingan controllernya kaku bet, ngga kayak game sebelah enak, lagi lagi dibikin kecewa sama fitur yang ""seadanya""",1,2025-04-12 02:08:55,2
Pengguna Google,bagus,5,2025-04-12 00:12:00,0
Pengguna Google,"oke, menurut gw lumayan dibanding wuwa wkwk",3,2025-04-11 23:46:32,0
Pengguna Google,udah bosen main ini game,5,2025-04-11 22:04:13,32
Pengguna Google,game kikir,1,2025-04-11 21:47:07,0
Pengguna Google,kalo masih gk mau dengerin saran player tunggu aja sampe game nya eos,1,2025-04-11 18:10:12,36
Pengguna Google,"bagus, dari segi grafik bagus, gameplay asik, dan yang lain tuh udah gada masalah, tapi ini bisa nggak, tiap character jangan banyak banyak dialog, tiap character banyak bacot soalnya, sama ini lagi, story questnya kelamaan, orang pengen dapet primo 20 aja harus 20 menit ngerjain story quest, orang kalo kayak gitu lama lama muak.",4,2025-04-11 16:43:23,0
Pengguna Google,"akunku kenapa di ulang dari awal lagi?.... aku tidak main beberapa hari,ketika bermain lagi kenapa akunku di ulang dari awal lagi?... kembalikan akunku woi.... susah payah aku naikkan level dunia dan karakter selama ini bisa hilang begitu saja... ANJIRRR",1,2025-04-11 16:10:11,10
Pengguna Google,tolong ikuti update adik nya si haeser,5,2025-04-11 15:39:13,0
Pengguna Google,"game nya bagus dari segi grafik, world building dll, tp sayang sekali developer jarang mendengarkan fansnya, seperti Adain fitur skip story world quest, tingkatkan farming artefak agar tidak ampas, Adain fitur craft di profile game, dan tingkatkan lagi hadiah primo dari quest supaya lebih ramah untuk f2p, masa quest panjang tp hadiah primo tidak sepadan dengan menunggu dialog yg terlalu panjang, apalgi animasi kaku waktu quest Inazuma bulan lalu,game pendapatan besar tp selalu jadi anak tiri.",2,2025-04-11 14:19:15,5
Pengguna Google,game nya bagus 👍,5,2025-04-11 14:15:47,0
Pengguna Google,wah sangat seru sekali game ini,3,2025-04-11 13:51:43,0
Pengguna Google,"Game nya bagus,cuma setiap misi pasti bicara dulu sana sini,jadi banyak habisin waktu,TPI kalau quest archon tidak menjadi masalah 😌",1,2025-04-11 13:13:33,0
Pengguna Google,ngadowlloadna datana Lila ah rudet,2,2025-04-11 13:10:20,0
Pengguna Google,"Mau gimana pun kekurangan ini game, kayaknya bakal tetap jadi game gacha favorit gw",5,2025-04-11 13:03:59,0
Pengguna Google,Developernya Batu,1,2025-04-11 11:28:41,0
Pengguna Google,seruu mainn nyaa ga bosenn pokoknya seruu,5,2025-04-11 11:22:57,0
Pengguna Google,"good,but the character design just look kinda boring but anyway the strategi,meta character, elemental burst and other ITS SO AMAZING!!!!",4,2025-04-11 10:27:36,0
Pengguna Google,game kikir,1,2025-04-11 09:46:40,0
Pengguna Google,plis lah bug nya itu di ilangin masa mau login gak bisa kena TMR mulu,1,2025-04-11 09:38:25,2
Pengguna Google,Gilaaaaaa ngunduh datanya sampe 28k ? lamaaaa Berjam jam woii.,5,2025-04-11 08:39:38,0
Pengguna Google,"gabisa masuk ke apk, di notif nya kata nya ada 'bug'",2,2025-04-11 07:58:43,1
Pengguna Google,mantaf,5,2025-04-11 07:42:03,0
Pengguna Google,"GAME INI SANGAT BAGUSSS ADIK ADIK, AYO SEGERA DOWNLOAD GAME INII SEKARANG JUGAAAA. BISMILLAH XIAOOOO",4,2025-04-11 07:35:00,0
Pengguna Google,panjang umur hoyovers,5,2025-04-11 06:50:34,0
Pengguna Google,seru banget alur ceritanya,5,2025-04-11 06:49:33,0
Pengguna Google,"kembalikan login seperti dulu saya ga bisa login LG lewat Facebook karna di suruh minta verif email padahal akun saya ga pake email cuma pake FB, mana udh banyak top up disana pas begini kalian diam aja, tolong bantuan nya ini juga karna kalian yg bikin ribet login nya lawak",1,2025-04-11 06:49:32,0
Pengguna Google,"Makin lama makin repetitif, story kebanyakan ngobrol yang random ga ngefek ke alurnya yg signifikan",3,2025-04-11 06:46:01,77
Pengguna Google,Gw baru main di 2025 dan dr segi cerita sangat seru dan banyak plot tak terduga dan grafis juga sangat bagus. tp klo bisa pas gacha Character jangan pelit2 ya😁,5,2025-04-11 06:33:53,0
Pengguna Google,"masih aja kaga ada perubahan dari QoL... udah 6 tahun berjalan masih gitu-gitu aja fitur menu dll.. domain masih di jadwalin, lari aja masih makan stamina... beda Ama yang sebelah yang umurnya baru 1 tahun tapi QoL nya banyak. lu kalo bikin map gede harus ada fitur buat bantu pemain nya dong! masa kudu gacha karakter khusus region nya dulu baru bisa mudah eksplorasi nya 🤦🏻‍♂️ gila gila. parah nih game perusahan miliaran tapi males bikin fitur QoL terbaru, dan masih aja meras dompet pemain nya!",1,2025-04-11 06:05:12,33
Pengguna Google,gamenya bagus sekali,5,2025-04-11 06:03:42,0
Pengguna Google,"genshin pelit, gak giveaway primogem, gw kira ultah bakal kasih primo, bintang one😤😤🤫🧏‍♀️",1,2025-04-11 05:47:18,0
Pengguna Google,loadingnya lamaaaaaaaaaaa bet asli,1,2025-04-11 05:09:54,0
Pengguna Google,streessss tapi seru,5,2025-04-11 04:53:52,0
Pengguna Google,game ampas banyak yaping nya,1,2025-04-11 04:36:52,0
Pengguna Google,petualangan nya menarik dan grafik yg memukau,4,2025-04-11 04:11:50,0
Pengguna Google,Ok,5,2025-04-11 02:43:12,0
Pengguna Google,lumayan,5,2025-04-11 00:55:50,0
Pengguna Google,saran chara yang op buat pemula puhh,4,2025-04-11 00:13:40,0
Pengguna Google,game terbaik,5,2025-04-10 22:04:20,0
Pengguna Google,bad game developement,1,2025-04-10 21:53:11,0
Pengguna Google,"butuh temen Mabar 🗿💔 (bagus kok gamenya, minusnya itu aja)",5,2025-04-10 17:40:38,0
Pengguna Google,kikir,5,2025-04-10 16:59:47,0
Pengguna Google,"ceritanya lumayan bagus, dan grafiknya juga bagus.",4,2025-04-10 15:50:26,28
Pengguna Google,game nya bagus tapi terlalu kikir(pelit),5,2025-04-10 15:45:58,0
Pengguna Google,ini kenapa dah? saya lagi nyelesain quest tiba tiba disconnect sendiri? padahal sinyal aman aman aja. heran dah,2,2025-04-10 15:23:03,0
Pengguna Google,"VERY GOOD PLEASE DON'T WASTE WAITING FOR A LONG LOADING TIME, IT IS REALLY LONG IN ACCORDANCE WITH EXPECTATIONS 🤩🤩",5,2025-04-10 14:52:41,0
Pengguna Google,sangat baik,5,2025-04-10 14:32:14,0
Pengguna Google,keren saya sangat suka terutama genre RPG anime,5,2025-04-10 13:49:14,0
Pengguna Google,"gimana nih. akun saya hilang setelah update. saya sudah mencoba dengan akun google yang sama tapi harus buat akun baru 😭😭😭. tolong, aku pengen Akun lamaku balik 😡😭😭😭",4,2025-04-10 11:56:00,0
Pengguna Google,Genshin dancuk. Akunku hilang setelah update.. Padahal udah nabung paket monthly 3 bulan buat gatcha..,1,2025-04-10 11:53:57,1
Pengguna Google,Great Game,5,2025-04-10 11:43:25,0
Pengguna Google,improvisasi yg lumayan bagus untuk bagian story,5,2025-04-10 10:49:51,0
Pengguna Google,if capitano is playable in 6.x i won't play genshin anymore.unless signora is also playable i will continue to play genshin but if capitano is playable and signora is not then i will be very disappointed with you hoyo,1,2025-04-10 10:32:33,0
Pengguna Google,bagus,5,2025-04-10 10:24:32,0
Pengguna Google,Kecewa,4,2025-04-10 09:53:25,2
Pengguna Google,developer terlalu kikir 4 tahun main dan vibenya flat cuma menarik di bagian final chap story sama beberapa lokasi map,1,2025-04-10 09:19:20,2
Pengguna Google,Seruu pake bgt,5,2025-04-10 08:58:35,0
Pengguna Google,sukaaakk (need more primos TwT),5,2025-04-10 08:41:13,0
Pengguna Google,"Wahhh, story quest tambah seru",5,2025-04-10 08:40:22,0
Pengguna Google,"udah game kikir, sistem gacha sistem artefak selalu ampas, akhir akhir ni jadi kaya game girlfriend simulator, kebanyakan fanservice, kasi char laki lah bosen char baru cewe terus, cringe amat",1,2025-04-10 08:03:37,2
Pengguna Google,klo bansos brkurang gw turunin ratingnya,5,2025-04-10 07:55:13,0
Pengguna Google,walupun sering kalah rate off tapi aku tetep menghargai game ini😋,5,2025-04-10 07:00:33,0
Pengguna Google,kikir,1,2025-04-10 06:48:13,0
Pengguna Google,"CAPITANO GA PLAYABLE, RILISNYA CHAR CEWE SEMUA DIKIRA PLAYER CUMA COWO PIKIR LAH PLAYER CEWE. GA SEMUA PLAYER CEWE PENGEN PULL META, ITS A GOONER IMPACT ATP. SO MUCH WAIFU. AND UR TELLING ME WE LOSE CAPITANO FOR A STRAWBERRY COW AND A 'CHEF'??????",1,2025-04-10 06:34:47,0
Pengguna Google,kerana seru dan asik,4,2025-04-10 06:28:15,0
Pengguna Google,bagus bangetttttt,5,2025-04-10 05:53:07,0
Pengguna Google,game sangat2 bagus dan grafik juga mendukung tetapi juga story dari game nya terlalu monoton kaku dan terlalu banyak dialog yg tidak terlalu berguna dan semoga dev nya mendengar kan keluhan Player dan jangan selalu memikir kan uang tetapi juga memikirkan Player nya itu sendiri.,4,2025-04-10 04:00:33,1
Pengguna Google,kalau ada fitur skip dialog saya kasih 5 bintang,3,2025-04-10 03:57:07,0
Pengguna Google,gada tombol skip ga kek sebelah mana lari pake stamina lagi padahal disebelah lari pake stamina pas lagi gelud doang,1,2025-04-10 02:00:01,1
Pengguna Google,ah sudahlah game hama pity 80+ dapet mona,1,2025-04-10 01:19:22,1
Pengguna Google,"game kebanyakan cerita ga bisa d skip buang2 waktu ...45menit lbh cuma di paksa nonton NPC ngobrol ga jelas,mana ceritanya membosankan sebenarnya ga begitu berguna untuk d lihat !!!!",1,2025-04-10 00:59:49,0
Pengguna Google,kalah rate off hard pity mulu,1,2025-04-10 00:36:57,0
Pengguna Google,"mantap, sering"" kasih karakter B5🤭",5,2025-04-09 23:52:45,0
Pengguna Google,game anjai,3,2025-04-09 23:48:24,0
Pengguna Google,ak suka semuanya tentang genshin apalagi rukhadevatta,5,2025-04-09 21:48:09,0
Pengguna Google,game nya seru wajib maen,5,2025-04-09 20:05:14,0
Pengguna Google,🤞,5,2025-04-09 18:49:04,0
Pengguna Google,"pengembangan yang baik. untuk saran, tolong permudah untuk mendapatkan elixir kedepannya, karena artefak gacha disini itu sangat random bahkan bisa menghambat pengembangan karakter dalam jangka waktu yang lama bila belum mendapatkan stat yang di inginkan.",5,2025-04-09 17:54:53,54
Pengguna Google,singkat saja.game yang cukup menakjubkan tetapi bagi hp yang hanya GB 8 ke bawa mending gak usa main game ini takutnya hp kalian gak mampu.bagus game ini👍,5,2025-04-09 17:19:25,0
Pengguna Google,kikir,1,2025-04-09 16:59:32,0
Pengguna Google,i love lyney,5,2025-04-09 16:49:36,0
Pengguna Google,"stupid ini game, kenapa saya dikasih artefak b4 terus? saya lelah, saya menabung 50 resin dan sekarang habis sisa 15 karna mencari artefak tapi hanya dapat b4 itu sama aja bohong, dasar dummy ini game. saya kasih bintang 2 karna chr b5 saya banyak, makasih genshin",2,2025-04-09 16:03:27,3
Pengguna Google,gamenya dan alur ceritanya seru banget semoga gamenya di update trs,5,2025-04-09 15:53:09,0
Pengguna Google,"gua lagi download di hp ram 4🗿 doakan baik"" saja",3,2025-04-09 15:43:09,0
Pengguna Google,"Tolong untuk menghadirkan fitur waktu mode malam permanen sementara saat bermain game. Rata-rata saya dan teman-teman saya saat bermain game Genshin impact di mode waktu pagi dan siang, itu selalu bikin HP panas bahkan di dalam game tersebut terkadang frame parah.",2,2025-04-09 14:50:46,2012
Pengguna Google,"dapet artefak busuk semua, pelit cdm/cr sama EM. gada tombol skip, aku suka banget sama genshin, tapi questnya itu panjang sama gada tombol skip, kayak wuthering waves kek, sama sama story bagus tapi ada tombol skip, terus aku sinyalnys merah tiba tiba ngulang quest yang puanjang sama gada tombol skip. plis lah dengerin player yang satu ini.",3,2025-04-09 14:15:15,0
Pengguna Google,anjir ngunduh data nya nyampe 2 jam gw nunggu hadeh,3,2025-04-09 13:48:11,0
Pengguna Google,Still boring gameplay,1,2025-04-09 13:42:06,4
Pengguna Google,"Saran buat dev dioptimalkan lagi game ya, 2020 Edit th 2024: ini ulasan saya setelah 3 tahun lebih di PV 4.2. Buset dah, story nya.... Tidak menyangka game yang saya kasih bintang satu ternyata bagus bener Lore storynya. Jadi pingin ngikuti sampai mana ini game berakhir Edit kembali th 2025: maaf ini kenapa lorenya kek game bayi ya? Katanya natlan itu Negara Perang, Tapi kok kayak Kebun binatang? saya kasih 1 bintang, kecewa benerrrrr",1,2025-04-09 13:08:42,1
Pengguna Google,Keren,1,2025-04-09 13:06:01,1
Pengguna Google,"bisa tidak sih kasih mata buat F2P? mereka tersiksa hanya demi mencari chest dan pada akhirnya kalah 50/50, aku keluar dari ini, Goodbye",1,2025-04-09 12:53:58,13
Pengguna Google,"oke saya tidak ada lagi yang ingin di sampaikan terkait geme ini, karena updet kali ini telah memenuhi ekspektasi saya sebagai player genshin impact. sampai jumpa di ingame dan semoga gacha kalian wangi🫵😁",5,2025-04-09 12:26:42,219
Pengguna Google,game ny oke tp g tau np itu skrg klo mau download data aneh org udh selese download datanya pas masuk ke game ny mlh blm selese harus ny mah udh jdinya makan storage sm pulsa lgi tolong dibenerin hoyo,3,2025-04-09 12:10:07,2
Pengguna Google,perfect.,5,2025-04-09 12:03:40,0
Pengguna Google,"Bagus sih, untung gak kikir seperti dulu wkwk",5,2025-04-09 11:59:10,1
Pengguna Google,love this game 😍🥰,5,2025-04-09 11:35:12,2
Pengguna Google,Please add skip button,5,2025-04-09 11:32:55,2
Pengguna Google,boring no skip button,2,2025-04-09 11:29:39,0
Pengguna Google,game bagus👍,5,2025-04-09 11:29:12,0
Pengguna Google,"selebihnya ini game bagus banget loh ya, cuma ya sistem gacha nya kek ngawur gitu loh ya tapi gpp, dari segi story, grafik, animasi, voice, eksplor udah kualitas tertinggi ini mah🔥",5,2025-04-09 11:15:37,1
Pengguna Google,Game sebagus ini disaingkan game baru kemarin,5,2025-04-09 11:05:27,0
Pengguna Google,"seru game play nya santai,apa lagi di manjakan oleh pemandangan,story nya oke bangettt,setiap ngerjain kadang suka ada plot twist,setiap event nya juga gak kalah menarik!",5,2025-04-09 10:32:51,2
Pengguna Google,"Good story, music and lore",5,2025-04-09 10:16:15,1
Pengguna Google,skrng berasa jadi game bayi,1,2025-04-09 09:03:06,3
Pengguna Google,seru,5,2025-04-09 09:00:55,1
Pengguna Google,kasih opsi untuk skip dialog dong. dialog yang ga penting dan panjang agak ganggu.,4,2025-04-09 08:21:42,1
Pengguna Google,"game ini makin lama makin ampas, jaringan, gacha karakter, artefak, kit/combat, story ampas semua, game ini udah gak ramah buat f2p, cukup menghabiskan waktu yg terlalu lama dan membosankan. (pensi udah bosen)",1,2025-04-09 08:01:27,76
Pengguna Google,niceee,5,2025-04-09 07:48:12,1
Pengguna Google,👍,5,2025-04-09 07:00:38,0
Pengguna Google,makasi hoyovers sudah membantu untuk mengembalikan akun saya,5,2025-04-09 06:43:59,0
Pengguna Google,Game anime terbaik,5,2025-04-09 06:10:30,0
Pengguna Google,ukuran datanya gak ngotak sumpah download harus nunggu Berjam jam dan hp panas bet,1,2025-04-09 05:53:25,1
Pengguna Google,apalah game ini GK ad fitur skip mana lama lagi.game nya banyak memakan waktu. game nya pelit,2,2025-04-09 05:38:56,0
Pengguna Google,WOI HOYO,1,2025-04-09 05:37:10,0
Pengguna Google,ini dak Lang sung main kan atau gak ya,4,2025-04-09 05:14:55,0
Pengguna Google,Gamenya udah bagus udah gak terlalu ikir lai lah enak itu doang sih,5,2025-04-09 05:12:56,0
Pengguna Google,"jujur saya sangat menyukai game ini, cerita yang bagus, cutscene yang sangat memukau, story karakter yang serasa mampu mengendalikan emosi. Tetap kembangkan ini agar menjadi lebih bagus kedepannya ❤❤",5,2025-04-09 04:29:00,2
Pengguna Google,like genshin. impact,5,2025-04-09 04:18:37,0
Pengguna Google,mantap,5,2025-04-09 04:09:44,0
Pengguna Google,percakapannya terlalu panjang tidak bisa di skip terlalu banyak membuang waktu. serta reward yg tidak setara dengan pengerjaan quest begitu pula reward dari gacha bagi player f2p,1,2025-04-09 04:09:43,7
Pengguna Google,gimnya sangat bagus dan mendidik,5,2025-04-09 04:09:39,0
Pengguna Google,Game hoyoverse cuma jadi game sapi perah doang.. Rate selalu ampas,1,2025-04-09 03:55:53,0
Pengguna Google,game mantap,5,2025-04-09 03:41:48,0
Pengguna Google,sorry dev yg komen toxic itu my brother!!,5,2025-04-09 02:12:38,0
Pengguna Google,pengisi suara (EN) banyak yang hilang tanpa alasan yang jelas dalam waktu yang sama lama. dan sama sekali ga ada tanda tanda bakal di fix dalam waktu dekat,1,2025-04-09 01:59:01,4
Pengguna Google,"pengoptimalan sinyalnya busuk banget buat mobile, masa bsa 10x disconnect dalam waktu 30 menit pdhl maen game lain aman aja lancarr",1,2025-04-09 01:39:56,0
Pengguna Google,Seru,1,2025-04-09 01:14:14,0
Pengguna Google,"No skip button, just yapping game.",1,2025-04-09 00:45:30,3
Pengguna Google,Best story and gameplay forever,5,2025-04-09 00:31:07,0
Pengguna Google,Niceee,5,2025-04-09 00:30:52,0
Pengguna Google,The beast game story my personally 😋,5,2025-04-09 00:04:04,0
Pengguna Google,game baik,5,2025-04-08 22:39:23,0
Pengguna Google,"ini juga sama,char cowo nya dikit banget. kelaut aja deh",1,2025-04-08 22:28:51,2
Pengguna Google,mantap,5,2025-04-08 22:12:34,0
Pengguna Google,good,5,2025-04-08 21:47:43,0
Pengguna Google,tambahin fitur edit tombol!!!,4,2025-04-08 20:52:14,0
Pengguna Google,hero2 yg dihadirkan sangat membosankan . sekelas archon bintang 5 pun kit combat serasa hero bibtang 4 !!! semoga genshin menghadirkan hero2 dengan design dan kit combat yg lebih bagus lagi 🙏🙏,1,2025-04-08 20:40:13,0
Pengguna Google,Hutao buff dong mang hoyo,5,2025-04-08 19:44:32,0
Pengguna Google,"I Love this game, but please listen to your your community. Thx 🌹👏",5,2025-04-08 18:54:17,1
Pengguna Google,suka,5,2025-04-08 17:04:55,0
Pengguna Google,"awalnya risih sama dialog ny kepanjangan dan gabisa skip. lama², ternyata seru juga cerita ny. btw tolong gacha ny jangan terlalu ampas dong. mudahin juga buat f2p nyari primogem, biar bisa sering² gacha. wkwk",5,2025-04-08 16:42:15,6
Pengguna Google,Terlalu banyak anak kecil😡,3,2025-04-08 16:38:28,0
Pengguna Google,good,5,2025-04-08 15:05:28,0
Pengguna Google,"udah nyaman sama game ini hehe... betah karna koleksi waifu.. semangat hoyo bikin char, ntar ku gacha 😆🤝",5,2025-04-08 15:04:44,0
Pengguna Google,mantapp,5,2025-04-08 14:52:46,0
Pengguna Google,keren,4,2025-04-08 14:35:26,0
Pengguna Google,"udah kikir, berat pula",5,2025-04-08 14:32:31,0
Pengguna Google,"seruuu pemadangannya baguss klo gabut sering mikirin ni game eventnya seru seru semuaa, kadang suka dikasi primonya banyak buat ngewish, questnya juga ada banyak yang seru, nyari temen pun jadi gampang gak pada mandang level atau arnya pokoknya MAKASIH BGT YANG BUATTTT SERUUU GAK NYESEL DOWLOAD NI GAMEE!!, dan terutama... MAKASIN BGTTTT BGTTT UDAH BIKIN XIAOOO SUMPAHH DIA LUCU BGTTTTTTTT AAAA TYSM HOYOO",5,2025-04-08 14:17:40,17
Pengguna Google,game kikir,5,2025-04-08 14:09:55,0
Pengguna Google,love,5,2025-04-08 13:57:35,0
Pengguna Google,pengalaman yang seru sekali senang rasanya bermain terlalu lama.seperti berpetualang sungguhan,5,2025-04-08 13:55:24,1
Pengguna Google,bagus no comend,5,2025-04-08 13:42:23,0
Pengguna Google,bagus bngt game nya santai dan hd bangett,5,2025-04-08 13:33:15,0
Pengguna Google,gamenya sudah bagus tapi aku gacha dapetnya burik semua,5,2025-04-08 13:08:53,0
Pengguna Google,sangat reallll,5,2025-04-08 12:55:25,0
Pengguna Google,Game kikir main di hp bagus ngelag² explorenya harus rada gila yang bener aja pemula disuruh explore ke region baru cuman buat dapetin material upgrade char,2,2025-04-08 12:53:30,0
Pengguna Google,good,5,2025-04-08 12:41:54,0
Pengguna Google,bosen,1,2025-04-08 12:30:32,0
Pengguna Google,I LOVE GENSHIN SO MUCH ❤️❤️❤️ THANK YOU HOYO❤️❤️❤️❤️❤️,5,2025-04-08 12:26:43,0
Pengguna Google,"improve the character design, and face please. their faces all look the same, has a chubby cheek but only different in hair and clothing style. and make all tall men to look more masculine. please hoyo just improve your characters to make them look even more BETTER.",1,2025-04-08 12:07:54,0
Pengguna Google,game bagus,5,2025-04-08 12:07:07,0
Pengguna Google,"Alur cerita bagus, karakter cakep cakep, tidak banyak bug, karakter buat eksplor membantu banget.. tapi saran: jangan terlalu banyak karakter perempuan (perbanyak karakter laki-laki untuk kalangan wanita)",5,2025-04-08 11:55:57,0
Pengguna Google,kurangnya cuman kegedean oenyimpanannya,4,2025-04-08 11:47:51,0
Pengguna Google,"add skip mode in story bro please, boring game",1,2025-04-08 11:13:23,0
Pengguna Google,"APSIH MASA STUCK SIH, tulisannya koneksi terputus, wifi gue baik"" aja anj, tapi bagian masuk di elemen itu, layarnya putih smua gabisa masuk kocak",3,2025-04-08 11:10:04,0
Pengguna Google,game bagus gak ada minesnya kecuali gacha sering ampas,5,2025-04-08 10:47:24,0
Pengguna Google,"ping server Asia kapan di benerin dah, game dah 5 tahun tapi ping nya ampas bgt",1,2025-04-08 10:44:32,17
Pengguna Google,bagus banget 😙😙,5,2025-04-08 10:29:00,0
Pengguna Google,i like the game,5,2025-04-08 10:22:17,0
Pengguna Google,bagus,5,2025-04-08 09:41:35,0
Pengguna Google,Game Yang Sangat Bagus Dari Segi Eksplorasinya Dan Segi Musik Disetiap Region Nya,5,2025-04-08 09:26:59,0
Pengguna Google,sudah tidak kikir,1,2025-04-08 09:22:52,0
Pengguna Google,"bagus banget developernya gak pernah dengerin feedback playernya. Gak pernah sebahagia ini ketemu Dev yang sikapnya kaya gini, kalau gak ada player kayaknya makin sukses ya :)",1,2025-04-08 09:19:10,29
Pengguna Google,bagus 🤩 story nya bagus,5,2025-04-08 09:14:45,0
Pengguna Google,perfect,5,2025-04-08 08:57:38,0
Pengguna Google,"thank you for your time, hoyo🥀",3,2025-04-08 08:19:56,0
Pengguna Google,hp kentang gwah gabisa download datanya (tertawa tapi terluka). tunggu aku punya hp baru ya kawan,5,2025-04-08 08:09:18,1
Pengguna Google,tolong terlalu banyak permintaannya dimatiin,1,2025-04-08 08:06:23,0
Pengguna Google,my apologies for the admin.. I just gave a star,5,2025-04-08 07:07:54,0
Pengguna Google,game nya bagus bg,5,2025-04-08 06:56:52,0
Pengguna Google,pengalaman penguna secara keseluruhan sandar menarik dengan open world secara experience sangat menarik,5,2025-04-08 06:42:17,0
Pengguna Google,game nya si enak . tapi agak gk otak,2,2025-04-08 06:42:02,0
