Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,moc terlalu susah buat f2p,3,2025-04-18 06:08:38,0,moc terlalu susah buat fp,id,"{'sequence': 'moc terlalu susah buat fp', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi'], 'scores': [0.5362343192100525, 0.5339933633804321, 0.5309692025184631, 0.5298428535461426, 0.5291164517402649, 0.5268902778625488, 0.5261024236679077]}",[]
Pengguna Google,"KURANG AJAR, DIKASIH HARD PITY TERUS!!!",1,2025-04-18 05:52:49,47,kurang ajar kasih hard pity terus,id,"{'sequence': 'kurang ajar kasih hard pity terus', 'labels': ['Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Komunitas', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5199748277664185, 0.512343168258667, 0.5109257102012634, 0.5094460248947144, 0.5086588263511658, 0.5046179294586182, 0.5042153000831604]}",[]
Pengguna Google,"-4, Butuh Tombol Skip",1,2025-04-18 05:50:49,1,butuh tombol skip,sk,"{'sequence': 'butuh tombol skip', 'labels': ['Cerita', 'Grafis', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Komunitas'], 'scores': [0.5173170566558838, 0.5125166177749634, 0.5116903781890869, 0.5108380317687988, 0.510699987411499, 0.5087578892707825, 0.5068241357803345]}",[]
Pengguna Google,"bagus banget banyak jg skin nya dan menarik,jadi ga bosen deh",5,2025-04-18 05:38:41,0,bagus banget banyak jg skin menarikjadi bosen deh,id,"{'sequence': 'bagus banget banyak jg skin menarikjadi bosen deh', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Bugs & Error', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5375369191169739, 0.5306253433227539, 0.5302067995071411, 0.5291962623596191, 0.5253515839576721, 0.5235445499420166, 0.5196864008903503]}",[]
Pengguna Google,"I will stop playing this game, I have played this game since the beginning of the game being launched, I really like this game, but this game has changed, it is very sad to think about it",1,2025-04-18 05:24:35,0,i will stop playing this game i have played this game since the beginning of the game being launched i really like this game but this game has changed it is very sad to think about it,en,"{'sequence': 'i will stop playing this game i have played this game since the beginning of the game being launched i really like this game but this game has changed it is very sad to think about it', 'labels': ['Cerita', 'Gameplay', 'Bugs & Error', 'Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi'], 'scores': [0.5080822706222534, 0.5052486658096313, 0.5033308863639832, 0.5016395449638367, 0.5009304881095886, 0.5008231997489929, 0.5004006028175354]}",[]
Pengguna Google,Honkai: Star Rail 😐,5,2025-04-18 03:55:05,1,honkai star rail,fi,"{'sequence': 'honkai star rail', 'labels': ['Cerita', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Komunitas', 'Monetisasi & Gacha'], 'scores': [0.5167127847671509, 0.5147884488105774, 0.5122135281562805, 0.5118422508239746, 0.5095614790916443, 0.5052246451377869, 0.5051292181015015]}",[]
Pengguna Google,"saya hanya memiliki satu akun di device saya, dan saya telah menyelesaikan seluruh story utama di game, karna memori device saya yang semakin menipis maka saya menghapus data quest yang sudah lalu (fitur game) namun barusan ketika saya login, saya di suruh men-download ulang data kurang lebih 8gb yang telah terhapus seolah-olah saya mengganti akun ke akun yang belum menyelesaikan story. padahal selama ini tidak pernah terjadi seperti ini.",2,2025-04-18 03:10:03,2,hanya milik satu akun device dan telah selesai seluruh story utama game karna memori device makin tip hapus data quest sudah lalu fitur game barusan login saya di suruh mendownload ulang data kurang lebih gb telah hapus seolaholah saya ganti akun akun yang belum selesai story padahal lama tidak pernah jadi ini,id,"{'sequence': 'hanya milik satu akun device dan telah selesai seluruh story utama game karna memori device makin tip hapus data quest sudah lalu fitur game barusan login saya di suruh mendownload ulang data kurang lebih gb telah hapus seolaholah saya ganti akun akun yang belum selesai story padahal lama tidak pernah jadi ini', 'labels': ['Cerita', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Komunitas'], 'scores': [0.5159660577774048, 0.5151858329772949, 0.514812171459198, 0.5135213732719421, 0.5129486322402954, 0.512047290802002, 0.5113828182220459]}",[]
Pengguna Google,keren,5,2025-04-18 01:14:38,0,keren,pendek,"{'sequence': 'keren', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5286471247673035, 0.5223355889320374, 0.521925151348114, 0.5206020474433899, 0.5168041586875916, 0.5123274922370911, 0.5065160393714905]}",[]
Pengguna Google,udah pensi sih tapi gapapa lah ikutan bintang 1,1,2025-04-18 01:02:42,1,udah pensi gapapa lah ikut bintang,id,"{'sequence': 'udah pensi gapapa lah ikut bintang', 'labels': ['Cerita', 'Bugs & Error', 'Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Optimalisasi', 'Gameplay'], 'scores': [0.5254586338996887, 0.5218594074249268, 0.5197807550430298, 0.5180067420005798, 0.5179141759872437, 0.5170990824699402, 0.5142079591751099]}",[]
Pengguna Google,gamenya bagus banget. banyak bansos,5,2025-04-18 00:26:58,0,gamenya bagus banget banyak bansos,id,"{'sequence': 'gamenya bagus banget banyak bansos', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5427550077438354, 0.5399393439292908, 0.5382753014564514, 0.5365023612976074, 0.5362554788589478, 0.5317942500114441, 0.5314310193061829]}",[]
Pengguna Google,"Game nya bagus kok masih bisa di mainin, oiya gua omongin bagi para player ya kalok emang story dari game nya ini jelek/ngebosenin ya gak ush main game ini. Game nya ini cuman untuk para player yg ingin rasanya main game RPG, bukan cuman ingin main battle di dalam game nya doang. Gua omongin sekali lg buat player yg minta skip button, gak ush main game ini, main togel aja sana biar singkat idup lo lo semuanya.",5,2025-04-17 23:09:13,3,game bagus bisa mainin oiya gua omongin para player kalok emang story game jelekngebosenin ush main game game cuman para player rasa main game rpg bukan cuman ingin main battle dalam game doang gua omongin sekali lg buat player minta skip button tidak ush main game main togel sana biar singkat idup lo lo semua,id,"{'sequence': 'game bagus bisa mainin oiya gua omongin para player kalok emang story game jelekngebosenin ush main game game cuman para player rasa main game rpg bukan cuman ingin main battle dalam game doang gua omongin sekali lg buat player minta skip button tidak ush main game main togel sana biar singkat idup lo lo semua', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Grafis', 'Gameplay', 'Bugs & Error', 'Komunitas', 'Optimalisasi'], 'scores': [0.5125259160995483, 0.5118838548660278, 0.510768473148346, 0.5105688571929932, 0.5102423429489136, 0.5099087953567505, 0.5087418556213379]}",[]
Pengguna Google,"RATE GACHA AMPAS, UDAH 3 PATCH DI 78 SEMUA DAHLAH MALAS MENDING MAIN PB",1,2025-04-17 21:59:57,1,rate gacha ampas udah patch semua dah malas mending main pb,id,"{'sequence': 'rate gacha ampas udah patch semua dah malas mending main pb', 'labels': ['Cerita', 'Grafis', 'Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5231041312217712, 0.5156161785125732, 0.5149939060211182, 0.5117133855819702, 0.509788453578949, 0.5094892382621765, 0.5082172751426697]}",[]
Pengguna Google,"hello dev, did u know what is GLOBAL PASSIVE ?",1,2025-04-17 20:20:37,0,hello dev did u know what is global passive,en,"{'sequence': 'hello dev did u know what is global passive', 'labels': ['Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Komunitas', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5050526261329651, 0.4993983507156372, 0.4989663362503052, 0.4985104501247406, 0.49606090784072876, 0.49302196502685547, 0.49272748827934265]}",[]
Pengguna Google,nice,4,2025-04-17 17:20:53,0,nice,pendek,"{'sequence': 'nice', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5277042388916016, 0.5219895839691162, 0.5210965871810913, 0.5187886953353882, 0.5165173411369324, 0.5144627690315247, 0.507718563079834]}",[]
Pengguna Google,"Game nya bagus. Detail karakter nya juga oke. Cuma semakin update, pity gacha char dan lc nya semakin hard, saya new player, gaca tribbie saja kena hard pity di 80 sekarang gaca castorice kena hard pity di 110. Apala ini game, gaca nya hard banget, kasian player new, hoyo hoyo. Belum lagi sekarang boss nya kena hp inflation, sekali tebas tim ku langsung mati, dah gitu char nya kaya ngga ada damage samsek ke boss, hoyo hoyo.",1,2025-04-17 16:32:41,2,game bagus detail karakter oke cuma makin update pity gacha char lc makin hard new player gaca tribbie kena hard pity sekarang gaca castorice kena hard pity apala game gaca hard banget kasi player new hoyo hoyo lagi sekarang boss kena hp inflation sekali tebas tim ku langsung mati dah gitu char kaya ngga damage samsek boss hoyo hoyo,id,"{'sequence': 'game bagus detail karakter oke cuma makin update pity gacha char lc makin hard new player gaca tribbie kena hard pity sekarang gaca castorice kena hard pity apala game gaca hard banget kasi player new hoyo hoyo lagi sekarang boss kena hp inflation sekali tebas tim ku langsung mati dah gitu char kaya ngga damage samsek boss hoyo hoyo', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.5257353186607361, 0.5225371718406677, 0.5209950804710388, 0.5207430720329285, 0.520243227481842, 0.519598662853241, 0.5195929408073425]}",[]
Pengguna Google,makasih hoyo. plin plan pity gacha nya,5,2025-04-17 15:15:39,3,makasih hoyo plin plan pity gacha,tl,"{'sequence': 'makasih hoyo plin plan pity gacha', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.5147441625595093, 0.5029348731040955, 0.4996686577796936, 0.49954989552497864, 0.4938519597053528, 0.49347203969955444, 0.4919787645339966]}",[]
Pengguna Google,yang bilang jelek lu harus coba sieh jgn modal fomo😹😹,5,2025-04-17 13:40:11,0,bilang jelek lu coba sieh jgn modal fomo,id,"{'sequence': 'bilang jelek lu coba sieh jgn modal fomo', 'labels': ['Grafis', 'Cerita', 'Bugs & Error', 'Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay'], 'scores': [0.5255665183067322, 0.5243968963623047, 0.5241960287094116, 0.5224683284759521, 0.5219804644584656, 0.5211244821548462, 0.5195858478546143]}",[]
Pengguna Google,"kechee, aku Sukak ni game yang kasih bintang 1 tu fomoo",5,2025-04-17 13:31:09,1,kechee aku sukak ni game kasih bintang tu fomoo,id,"{'sequence': 'kechee aku sukak ni game kasih bintang tu fomoo', 'labels': ['Cerita', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Komunitas', 'Monetisasi & Gacha'], 'scores': [0.5261508822441101, 0.5158007740974426, 0.5152248740196228, 0.5143498182296753, 0.5140634775161743, 0.5130071043968201, 0.5113632082939148]}",[]
Pengguna Google,my wife is in this game so i give 5 star,5,2025-04-17 11:19:07,0,my wife is in this game so i give star,en,"{'sequence': 'my wife is in this game so i give star', 'labels': ['Bugs & Error', 'Cerita', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Grafis', 'Monetisasi & Gacha'], 'scores': [0.5304951667785645, 0.5266678333282471, 0.5263544917106628, 0.5258340835571289, 0.5256174206733704, 0.5224477648735046, 0.5199201703071594]}",[]
Pengguna Google,game kikir 🤡,1,2025-04-17 10:42:55,0,game kikir,lt,"{'sequence': 'game kikir', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Monetisasi & Gacha'], 'scores': [0.546329140663147, 0.5374642014503479, 0.5353118777275085, 0.5346618294715881, 0.5335137248039246, 0.5330714583396912, 0.5221872329711914]}",[]
Pengguna Google,"game nya bagus, game play nya enak, menikmati. sampai teman saya ketiduran pass farming saya juga tidur, karna santai nya mantap",5,2025-04-17 10:35:35,0,game bagus game play enak nikmat teman tidur pass farming juga tidur karna santai mantap,id,"{'sequence': 'game bagus game play enak nikmat teman tidur pass farming juga tidur karna santai mantap', 'labels': ['Cerita', 'Grafis', 'Gameplay', 'Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5354366302490234, 0.5324867367744446, 0.5316901206970215, 0.5308833122253418, 0.5293183326721191, 0.5292618274688721, 0.5265183448791504]}",[]
Pengguna Google,"Game yang bagus (dari segi desain karakter, latar tempat, story dan event) sudah bermain 1 tahun diawal bermain serasa mudah walau pernah uninstal karena pemahaman game saya buruk. akhirnya setelah 1 bulan gk main buat rindu download lagiXD btw saya awal download karena desain logo game marcht 7th 😁 bro hoyo kapan marcht 7th kembali sadar guw kangen yapping dia (╥﹏╥)",5,2025-04-17 10:25:54,0,game bagus segi desain karakter latar tempat story event main tahun awal main serasa mudah pernah uninstal paham game buruk akhir bulan gk main buat rindu download lagixd btw awal download desain logo game marcht th bro hoyo kapan marcht th sadar guw kangen yapping,id,"{'sequence': 'game bagus segi desain karakter latar tempat story event main tahun awal main serasa mudah pernah uninstal paham game buruk akhir bulan gk main buat rindu download lagixd btw awal download desain logo game marcht th bro hoyo kapan marcht th sadar guw kangen yapping', 'labels': ['Cerita', 'Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis'], 'scores': [0.5420202612876892, 0.5395551919937134, 0.5389968156814575, 0.538672685623169, 0.5385138392448425, 0.5377722978591919, 0.5368114709854126]}",[]
Pengguna Google,PEAK GAMEEE😈💦,1,2025-04-17 08:48:52,3,peak gameee,id,"{'sequence': 'peak gameee', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Monetisasi & Gacha'], 'scores': [0.5427688956260681, 0.5359484553337097, 0.5330188274383545, 0.5320228934288025, 0.5317747592926025, 0.5315268635749817, 0.5266597867012024]}",[]
Pengguna Google,Nice Global Passive hoyo!,5,2025-04-17 08:33:08,0,nice global passive hoyo,en,"{'sequence': 'nice global passive hoyo', 'labels': ['Bugs & Error', 'Cerita', 'Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Gameplay', 'Optimalisasi'], 'scores': [0.5105222463607788, 0.508664608001709, 0.507956862449646, 0.5032708644866943, 0.503154456615448, 0.5010461807250977, 0.49910768866539]}",[]
Pengguna Google,Sehat-sehat game baik 😁,4,2025-04-17 08:20:25,2,sehatsehat game baik,id,"{'sequence': 'sehatsehat game baik', 'labels': ['Bugs & Error', 'Cerita', 'Grafis', 'Gameplay', 'Komunitas', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.546794593334198, 0.5447943806648254, 0.5413417220115662, 0.537436842918396, 0.5360426306724548, 0.5349010825157166, 0.5298076272010803]}",[]
Pengguna Google,"capek main nih game, setiap gacha pasti harus 'rateon' dulu baru bisa dapat karakter yang aku mau, udah disiksa 'rateon' eh malah ketambahan 'hardpity', capek banget",1,2025-04-17 08:19:14,0,capek main nih game gacha harus rateon dulu baru dapat karakter aku mau udah siksa rateon eh malah tambah hardpity capek banget,id,"{'sequence': 'capek main nih game gacha harus rateon dulu baru dapat karakter aku mau udah siksa rateon eh malah tambah hardpity capek banget', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Komunitas'], 'scores': [0.5054647922515869, 0.502535343170166, 0.5001295208930969, 0.5000704526901245, 0.4998632073402405, 0.49908682703971863, 0.4965834319591522]}",[]
Pengguna Google,"game mobile terbaik menurut gw, lebih suka HSR daripada Genshin Impact, karena lebih dermawan dan ga pelit bagi stellar jade, desain char sangat bagus, dan gamenya bukan cuma bertarung doang, tapi ada back story, gacha, dan bisa farming relic sama stellar jade euy 😋 (Plis gw mau bgt Sunday sama kafka sama Clara sama mydei sama AH POKOKNYA GUWA MAU SEMUANYA) edit: baru juga dibilang mau Clara sama mydei, langsung dapat + bonus Castorice 😨",5,2025-04-17 08:09:37,11,game mobile baik gw lebih suka hsr genshin impact lebih dermawan tidak pelit stellar jade desain char sangat bagus gamenya bukan cuma tarung doang ada back story gacha bisa farming relic sama stellar jade euy plis gw mau banget sunday sama kafka sama clara sama mydei sama ah pokok guwa mau semua edit baru bilang mau clara sama mydei langsung bonus castorice,id,"{'sequence': 'game mobile baik gw lebih suka hsr genshin impact lebih dermawan tidak pelit stellar jade desain char sangat bagus gamenya bukan cuma tarung doang ada back story gacha bisa farming relic sama stellar jade euy plis gw mau banget sunday sama kafka sama clara sama mydei sama ah pokok guwa mau semua edit baru bilang mau clara sama mydei langsung bonus castorice', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.5431070327758789, 0.5399528741836548, 0.5394160747528076, 0.5392085909843445, 0.5390628576278687, 0.5384541153907776, 0.5377731323242188]}",[]
Pengguna Google,woi lah hoyoverse kasih aku karakter castorice lah plis lah ya plis bangat udh gacha 80x gk dapat masnyallah pelit bet gacha di honkai star rail bansos ya sih cair mulu tapi gacha ya loh plis lah hoyo akun 1 ku ilang gara² ente yang karakter lama padahal udh kait google lo plis kasih karakter castorice plis ya,4,2025-04-17 07:56:10,6,woi lah hoyoverse kasih aku karakter castorice lah plis lah plis bangat udh gacha x gk masnyallah pelit bet gacha honkai star rail bansos cair mulu gacha loh plis lah hoyo akun ku ilang gara ente karakter lama padahal udh kait google lo plis kasih karakter castorice plis,id,"{'sequence': 'woi lah hoyoverse kasih aku karakter castorice lah plis lah plis bangat udh gacha x gk masnyallah pelit bet gacha honkai star rail bansos cair mulu gacha loh plis lah hoyo akun ku ilang gara ente karakter lama padahal udh kait google lo plis kasih karakter castorice plis', 'labels': ['Cerita', 'Komunitas', 'Bugs & Error', 'Grafis', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi'], 'scores': [0.49539896845817566, 0.48982754349708557, 0.48922067880630493, 0.4887755513191223, 0.48853588104248047, 0.4881230294704437, 0.48693954944610596]}",[]
Pengguna Google,B aja,4,2025-04-17 06:46:15,0,b,pendek,"{'sequence': 'b', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5395346283912659, 0.533348560333252, 0.5299739241600037, 0.5260311961174011, 0.5243956446647644, 0.5237764716148376, 0.5179812908172607]}",[]
Pengguna Google,GG ANJR,5,2025-04-17 05:37:33,0,gg anjr,pendek,"{'sequence': 'gg anjr', 'labels': ['Cerita', 'Bugs & Error', 'Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi'], 'scores': [0.5317313075065613, 0.5229477286338806, 0.5217371582984924, 0.5200574994087219, 0.5172688364982605, 0.5165109038352966, 0.5144145488739014]}",[]
Pengguna Google,game baik terimakasi,5,2025-04-17 05:18:48,0,game baik terimakasi,id,"{'sequence': 'game baik terimakasi', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5246875882148743, 0.5221292972564697, 0.5172549486160278, 0.516324520111084, 0.5161553621292114, 0.5147477388381958, 0.5111975073814392]}",[]
Pengguna Google,Nunggu Customer Service Lama 2 Hari aja belom Bales kemaren Juga Hubungin pas bales udah ditutup mau balas nya Jelek deh👎,1,2025-04-17 04:55:15,0,nunggu customer service lama hari bom bales kemaren hubungin pas bales udah tutup mau balas jelek deh,id,"{'sequence': 'nunggu customer service lama hari bom bales kemaren hubungin pas bales udah tutup mau balas jelek deh', 'labels': ['Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha', 'Komunitas'], 'scores': [0.5200679898262024, 0.5162133574485779, 0.5157484412193298, 0.5142199993133545, 0.5126886367797852, 0.5120382905006409, 0.5108898282051086]}",[]
Pengguna Google,mau login kga bisa jaringan error Mulu ngapa si ni game anjg,1,2025-04-17 04:53:23,3,mau login kga jaring error mulu ngapa si ni game anjg,id,"{'sequence': 'mau login kga jaring error mulu ngapa si ni game anjg', 'labels': ['Cerita', 'Gameplay', 'Grafis', 'Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5307560563087463, 0.5202709436416626, 0.519858181476593, 0.5184304118156433, 0.5174728035926819, 0.5168518424034119, 0.5136289000511169]}",[]
Pengguna Google,seru👍,5,2025-04-17 04:28:11,0,seru,pendek,"{'sequence': 'seru', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5431196093559265, 0.5311903953552246, 0.5298250317573547, 0.5296708941459656, 0.5294063091278076, 0.5180395841598511, 0.5127812623977661]}",[]
Pengguna Google,kurangnya cuman di powercreep aja sih,5,2025-04-17 04:10:02,0,kurang cuman powercreep,id,"{'sequence': 'kurang cuman powercreep', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Gameplay', 'Bugs & Error', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5303125381469727, 0.5255711674690247, 0.5248575806617737, 0.5233598947525024, 0.5230774283409119, 0.5223973989486694, 0.5154873132705688]}",[]
Pengguna Google,sekarang jadi kikir,1,2025-04-17 04:03:23,0,sekarang jadi kikir,id,"{'sequence': 'sekarang jadi kikir', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5234133005142212, 0.5170210599899292, 0.5152125358581543, 0.5142036080360413, 0.5122080445289612, 0.5102691054344177, 0.5094871520996094]}",[]
Pengguna Google,"lebay lu yg bilang powercreep,apalah.itu mah skill issue",5,2025-04-17 03:21:28,0,lebay lu bilang powercreepapalahitu mah skill issue,id,"{'sequence': 'lebay lu bilang powercreepapalahitu mah skill issue', 'labels': ['Cerita', 'Grafis', 'Gameplay', 'Komunitas', 'Bugs & Error', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5233071446418762, 0.5186374187469482, 0.5171360969543457, 0.5156089067459106, 0.5143693089485168, 0.5125184059143066, 0.510341227054596]}",[]
Pengguna Google,"gamenya seru, cuman frame drop kalo castorice brust hehe, mantap lah pokonya",5,2025-04-17 01:25:09,0,gamenya seru cuman frame drop kalau castorice brust hehe mantap lah poko,id,"{'sequence': 'gamenya seru cuman frame drop kalau castorice brust hehe mantap lah poko', 'labels': ['Cerita', 'Gameplay', 'Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5411454439163208, 0.5343621373176575, 0.531680703163147, 0.5314977169036865, 0.5314962267875671, 0.5297784805297852, 0.5286538004875183]}",[]
Pengguna Google,game bagus,5,2025-04-17 01:00:25,0,game bagus,tl,"{'sequence': 'game bagus', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Monetisasi & Gacha'], 'scores': [0.5411481857299805, 0.535958468914032, 0.5357775092124939, 0.5348142385482788, 0.5317463278770447, 0.5315922498703003, 0.5189241766929626]}",[]
Pengguna Google,"tolong tambahkan bintang 4 nya dong, makin ke sini makin dikit B4 nya",5,2025-04-17 00:45:47,0,tambah bintang dong makin sini makin dikit b,id,"{'sequence': 'tambah bintang dong makin sini makin dikit b', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Komunitas', 'Gameplay'], 'scores': [0.5326275825500488, 0.5322986841201782, 0.5309515595436096, 0.5263562798500061, 0.5250071883201599, 0.5243218541145325, 0.5202513933181763]}",[]
Pengguna Google,Bagus,1,2025-04-17 00:41:37,0,bagus,pendek,"{'sequence': 'bagus', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5339389443397522, 0.529464066028595, 0.5280340909957886, 0.525063693523407, 0.5202479362487793, 0.5157050490379333, 0.5083924531936646]}",[]
Pengguna Google,"tolong beri item untuk me reset karakter , karena sulitnya mencari resource yang membutuhkan energi yang banyak",3,2025-04-16 23:53:44,0,beri item me reset karakter sulit cari resource butuh energi banyak,id,"{'sequence': 'beri item me reset karakter sulit cari resource butuh energi banyak', 'labels': ['Cerita', 'Gameplay', 'Monetisasi & Gacha', 'Bugs & Error', 'Grafis', 'Komunitas', 'Optimalisasi'], 'scores': [0.52522873878479, 0.5193139910697937, 0.518022358417511, 0.5158600211143494, 0.5136842727661133, 0.5105438232421875, 0.5092518329620361]}",[]
Pengguna Google,"this game is full ""yapping"" rn endgame = must pull new char the old character is not relevant anymore, zonk investment",1,2025-04-16 23:39:58,0,this game is full yapping rn endgame must pull new char the old character is not relevant anymore zonk investment,en,"{'sequence': 'this game is full yapping rn endgame must pull new char the old character is not relevant anymore zonk investment', 'labels': ['Cerita', 'Gameplay', 'Komunitas', 'Grafis', 'Bugs & Error', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.548677384853363, 0.545075535774231, 0.5443868041038513, 0.5432552695274353, 0.5405402183532715, 0.5399984121322632, 0.5386132001876831]}",[]
Pengguna Google,"alur cerita bagus, desain karakter unik, dan animasi yang baik membuat tidak mudah bosan",5,2025-04-16 23:33:50,0,alur cerita bagus desain karakter unik animasi baik buat mudah bosan,id,"{'sequence': 'alur cerita bagus desain karakter unik animasi baik buat mudah bosan', 'labels': ['Cerita', 'Bugs & Error', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Gameplay', 'Komunitas'], 'scores': [0.5711157321929932, 0.5691606998443604, 0.5661014914512634, 0.5644842386245728, 0.5638614892959595, 0.5607824921607971, 0.5600940585136414]}",[]
Pengguna Google,"THANKS DADDY HOYOVERSE, FOR ALL Characters 😘🤍🤍🤍🤍",5,2025-04-16 23:07:58,0,thanks daddy hoyoverse for all characters,en,"{'sequence': 'thanks daddy hoyoverse for all characters', 'labels': ['Cerita', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Komunitas', 'Monetisasi & Gacha'], 'scores': [0.5212402939796448, 0.5189026594161987, 0.5188760757446289, 0.5179960131645203, 0.517142117023468, 0.5154866576194763, 0.5121368169784546]}",[]
Pengguna Google,"kurang bersyukur apa coba sebagai player f2p gw dapet castorice sama LC , tapi bugnya bikin ngakak 🤣🤣😂",4,2025-04-16 22:56:24,0,kurang syukur apa coba player fp gw dapet castorice sama lc bugnya bikin ngakak,tl,"{'sequence': 'kurang syukur apa coba player fp gw dapet castorice sama lc bugnya bikin ngakak', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Komunitas', 'Grafis'], 'scores': [0.5275683403015137, 0.5263611078262329, 0.5247994065284729, 0.5235457420349121, 0.5223055481910706, 0.5192101001739502, 0.5190086364746094]}",[]
Pengguna Google,"game tidak dapat dimainkan, padahal handphone mendukung untuk memainkan game ini",2,2025-04-16 22:11:50,0,game dapat main padahal handphone dukung main game,id,"{'sequence': 'game dapat main padahal handphone dukung main game', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Cerita', 'Grafis', 'Optimalisasi', 'Komunitas', 'Gameplay'], 'scores': [0.5168375372886658, 0.5167797803878784, 0.515759289264679, 0.514164924621582, 0.5120418667793274, 0.5106022953987122, 0.5097302794456482]}",[]
