Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,"semakin lama, semakin berat ᯣ_ᯣ 44 Gb di perangkatku. tolong kurangin ukuran game nyaꃋᴖꃋ",5,2025-05-22 09:26:05,0,makin lama makin berat gb perangkat rangin ukur game,id,"{'sequence': 'makin lama makin berat gb perangkat rangin ukur game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5844457149505615, 0.5674813389778137, 0.5670210123062134, 0.5586734414100647, 0.5561379194259644, 0.5530873537063599, 0.5529747605323792]}",[]
Pengguna Google,"game nya keren, grafik efek dan sound nya bagus.",5,2025-05-22 09:18:30,0,game keren grafik efek sound bagus,da,"{'sequence': 'game keren grafik efek sound bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5782212018966675, 0.5727278590202332, 0.5697066783905029, 0.5679165124893188, 0.5673819184303284, 0.5654516220092773, 0.5635613203048706]}",[]
Pengguna Google,bole²,5,2025-05-22 09:15:17,0,bole,pendek,"{'sequence': 'bole', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.588930606842041, 0.5849723815917969, 0.5749293565750122, 0.5735331773757935, 0.5689083337783813, 0.568528950214386, 0.5668455958366394]}",[]
Pengguna Google,"Tolong Untuk Suara Npc dan Treveler diperbaiki,Karena terkadang saat kedua pihak sedang berbicara,Suara kedua pihak tersebut menghilang, Terima kasih",4,2025-05-22 09:06:00,0,untuk suara npc treveler diperbaikikarena terkadang dua pihak sedang berbicarasuara dua pihak sebut hilang terima kasih,id,"{'sequence': 'untuk suara npc treveler diperbaikikarena terkadang dua pihak sedang berbicarasuara dua pihak sebut hilang terima kasih', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay', 'Cerita'], 'scores': [0.5964373350143433, 0.593793511390686, 0.5926268696784973, 0.5862274169921875, 0.5844662189483643, 0.5777314901351929, 0.5750211477279663]}",[]
Pengguna Google,mantab lah walaupun gede gb nya,5,2025-05-22 09:00:10,0,mantab lah walaupun gede gb,id,"{'sequence': 'mantab lah walaupun gede gb', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Optimalisasi', 'Grafis', 'Bugs & Error'], 'scores': [0.5806140303611755, 0.5774589776992798, 0.572698712348938, 0.5721887350082397, 0.5711206197738647, 0.5673130750656128, 0.5666936635971069]}",[]
Pengguna Google,game kikir 😠😠☝️☝️,2,2025-05-22 08:48:16,0,game kikir,lt,"{'sequence': 'game kikir', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5768641829490662, 0.5692051649093628, 0.5676159858703613, 0.5613478422164917, 0.5603306889533997, 0.5571407079696655, 0.5566855072975159]}",[]
Pengguna Google,hp kentang ga bisa main,4,2025-05-22 08:33:43,0,hp kentang bisa main,id,"{'sequence': 'hp kentang bisa main', 'labels': ['Monetisasi & Gacha', 'Gameplay', 'Komunitas', 'Cerita', 'Bugs & Error', 'Grafis', 'Optimalisasi'], 'scores': [0.5827991366386414, 0.577857255935669, 0.5760908722877502, 0.5743963122367859, 0.5708056688308716, 0.5662828087806702, 0.563949465751648]}",[]
Pengguna Google,love this game from the beginning,5,2025-05-22 07:40:40,0,love this game from the beginning,en,"{'sequence': 'love this game from the beginning', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Gameplay', 'Cerita', 'Optimalisasi', 'Grafis'], 'scores': [0.5709308385848999, 0.5643391013145447, 0.562488853931427, 0.5574876070022583, 0.5560422539710999, 0.5524994730949402, 0.5504088401794434]}",[]
Pengguna Google,"kadang eventnya agak ngeselin, tapi overall okelah. Ga bagus ga jelek",3,2025-05-22 07:31:40,0,kadang eventnya ngeselin overall oke bagus jelek,no,"{'sequence': 'kadang eventnya ngeselin overall oke bagus jelek', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay'], 'scores': [0.6071562170982361, 0.600701630115509, 0.5931872129440308, 0.586786687374115, 0.5864688754081726, 0.5850654244422913, 0.5814199447631836]}","['Monetisasi & Gacha', 'Komunitas']"
Pengguna Google,games ngabisin ruangan main kaga paketan habis asu,1,2025-05-22 06:54:38,0,games ngabisin ruang main kaga paket habis asu,tl,"{'sequence': 'games ngabisin ruang main kaga paket habis asu', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5955166816711426, 0.581658124923706, 0.5806698203086853, 0.5720525979995728, 0.5710403323173523, 0.5703728795051575, 0.5684099793434143]}",[]
Pengguna Google,"seru kok, tapi sistem pity masih terlalu tinggi buat f2p kayak aku, hadiah juga ga terlalu banyak, jadi susah buat dapetin char yang di pengennin (AKUN GENSHIN KU ILANG ANJIR, TERPAKSA BIKIN LAGI😭😭) bintang 1 soalnya Capitano mati..... bintang 5 soalnya ada kazuha dan otw balik mondo😋",5,2025-05-22 04:14:11,0,seru sistem pity terlalu tinggi buat fp kayak aku hadiah tidak terlalu banyak jadi susah buat dapetin char di pengennin akun genshin ku ilang anjir paksa bikin bintang soal capitano mati bintang soal kazuha otw balik mondo,id,"{'sequence': 'seru sistem pity terlalu tinggi buat fp kayak aku hadiah tidak terlalu banyak jadi susah buat dapetin char di pengennin akun genshin ku ilang anjir paksa bikin bintang soal capitano mati bintang soal kazuha otw balik mondo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay', 'Cerita'], 'scores': [0.5981429219245911, 0.5930703282356262, 0.5916041135787964, 0.5899075865745544, 0.5885668396949768, 0.5877922177314758, 0.5873546600341797]}",[]
Pengguna Google,game nya bgus cocok buat player ml solo ketemu tim puqi bisa buat healing lah pokoknya enak bget,5,2025-05-22 03:10:20,0,game bgus cocok buat player ml solo ketemu tim puqi buat healing lah pokok enak bget,id,"{'sequence': 'game bgus cocok buat player ml solo ketemu tim puqi buat healing lah pokok enak bget', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5700510740280151, 0.5631885528564453, 0.5575922131538391, 0.5565365552902222, 0.5517740845680237, 0.5514855980873108, 0.548198401927948]}",[]
Pengguna Google,FITUR SKIP KASIH DONG... BUANG2 CAS HP. BICARA PANJANG LEBAR GAK SELESAI-SELESAI... Cas Hp dari 100% sampai 40%. gimana sih,1,2025-05-22 02:24:48,1,fitur skip kasih dong buang cas hp bicara panjang lebar selesaiselesai cas hp sampai gimana,id,"{'sequence': 'fitur skip kasih dong buang cas hp bicara panjang lebar selesaiselesai cas hp sampai gimana', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5570410490036011, 0.544697642326355, 0.54273921251297, 0.5413923263549805, 0.5394420623779297, 0.5389594435691833, 0.5361320972442627]}",[]
Pengguna Google,keren dahhh,5,2025-05-22 02:20:16,0,keren dahhh,id,"{'sequence': 'keren dahhh', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.5694040656089783, 0.5645500421524048, 0.5628876686096191, 0.558981716632843, 0.5555526614189148, 0.5529731512069702, 0.547409176826477]}",[]
Pengguna Google,"tolong kenapa gak bisa login 😭😭. ada bacaan gini ""Akunmu terancam risiko keamanan, silakan coba lagi nanti"", tolong mihoyo 😭😭",1,2025-05-22 01:18:34,3,kenapa bisa login baca gin akun ancam risiko aman sila coba nanti mihoyo,tl,"{'sequence': 'kenapa bisa login baca gin akun ancam risiko aman sila coba nanti mihoyo', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5350686311721802, 0.527617871761322, 0.5266454815864563, 0.5186253190040588, 0.5162259340286255, 0.5156379342079163, 0.5143872499465942]}",[]
Pengguna Google,"untuk resin terlalu pelit,next update selain quest archon berilah fitur skip biar ga lama membaca quest yg ga berguna dan ga membuang waktu!!",2,2025-05-21 22:13:12,0,resin terlalu pelitnext update quest archon ilah fitur skip biar lama baca quest tidak guna tidak buang waktu,id,"{'sequence': 'resin terlalu pelitnext update quest archon ilah fitur skip biar lama baca quest tidak guna tidak buang waktu', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5341887474060059, 0.5288081765174866, 0.5268396139144897, 0.5237062573432922, 0.5205531120300293, 0.5187444686889648, 0.5172550678253174]}",[]
Pengguna Google,seruuuuu,5,2025-05-21 22:04:02,0,seruuuuu,pendek,"{'sequence': 'seruuuuu', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5832538604736328, 0.5808987021446228, 0.5697487592697144, 0.569558322429657, 0.5649580955505371, 0.5625096559524536, 0.5620405077934265]}",[]
Pengguna Google,kikir,1,2025-05-21 21:08:25,0,kikir,pendek,"{'sequence': 'kikir', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.582785964012146, 0.5803971290588379, 0.571530818939209, 0.5692532658576965, 0.5679019689559937, 0.5649173259735107, 0.5648925304412842]}",[]
Pengguna Google,lazy developer. didn't u think ur game going to EoS slowly? when u want to hear your own player? stop being greedy,1,2025-05-21 18:47:41,0,lazy developer didnt u think ur game going to eos slowly when u want to hear your own player stop being greedy,en,"{'sequence': 'lazy developer didnt u think ur game going to eos slowly when u want to hear your own player stop being greedy', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5864458084106445, 0.5851716995239258, 0.5850095152854919, 0.5771641135215759, 0.5765230059623718, 0.5735675096511841, 0.5675483345985413]}",[]
Pengguna Google,bagus cuman berat aja ni game,5,2025-05-21 18:07:34,0,bagus cuman berat ni game,id,"{'sequence': 'bagus cuman berat ni game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5760788917541504, 0.5625819563865662, 0.5552053451538086, 0.5510993599891663, 0.5462229251861572, 0.5456669926643372, 0.5432337522506714]}",[]
Pengguna Google,game taiii,1,2025-05-21 17:22:36,0,game taiii,lt,"{'sequence': 'game taiii', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita'], 'scores': [0.5847075581550598, 0.5792069435119629, 0.5730289816856384, 0.5712643265724182, 0.5659921765327454, 0.5652283430099487, 0.5605056881904602]}",[]
Pengguna Google,Pliss developer kembangin terus game ini. Terutama soal grafik sama story character. Soalnya itu yang paling aku suka dari game ini. Semangat yaa,5,2025-05-21 16:59:21,0,pliss developer kembangin terus game utama soal grafik sama story character soal yang paling aku suka game semangat yaa,id,"{'sequence': 'pliss developer kembangin terus game utama soal grafik sama story character soal yang paling aku suka game semangat yaa', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.5612859129905701, 0.5566768050193787, 0.5550272464752197, 0.5502575039863586, 0.550118088722229, 0.5492683053016663, 0.5489414930343628]}",[]
Pengguna Google,yapping impek hoaam taptap ga kelar kelar ampe ketiduran 😹😹😹,4,2025-05-21 14:34:04,0,yapping impek hoaam taptap kelar kelar ampe tidur,id,"{'sequence': 'yapping impek hoaam taptap kelar kelar ampe tidur', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5807177424430847, 0.5716026425361633, 0.5705015063285828, 0.5595319867134094, 0.5580610036849976, 0.5579971075057983, 0.5543633699417114]}",[]
Pengguna Google,akun gw tiba2 ilang ☺,2,2025-05-21 14:27:39,0,akun gw tiba ilang,tl,"{'sequence': 'akun gw tiba ilang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5909045934677124, 0.5854110717773438, 0.5819694399833679, 0.5815010070800781, 0.5782485604286194, 0.5778326988220215, 0.57175612449646]}",[]
Pengguna Google,update terus,3,2025-05-21 14:24:28,0,update terus,ro,"{'sequence': 'update terus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.58366459608078, 0.5740464925765991, 0.5655736923217773, 0.5630893111228943, 0.5628606081008911, 0.5609803199768066, 0.5608149170875549]}",[]
Pengguna Google,mantap. lain kali buat Wanderer nya bugil ya.,5,2025-05-21 14:23:50,0,mantap kali buat wanderer bugil,id,"{'sequence': 'mantap kali buat wanderer bugil', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5399355292320251, 0.5315734148025513, 0.5296175479888916, 0.5243716239929199, 0.5239685773849487, 0.5182914137840271, 0.5178240537643433]}",[]
Pengguna Google,buruk,5,2025-05-21 14:07:22,0,buruk,pendek,"{'sequence': 'buruk', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis', 'Gameplay'], 'scores': [0.5883939862251282, 0.5825254917144775, 0.5725758075714111, 0.5714288353919983, 0.5706946849822998, 0.5705254673957825, 0.5664230585098267]}",[]
Pengguna Google,"game kikir,reward open world terlalu sedikit di bandingkan dengan effort yang di berikan,event nya ga ada menarik sama sekali,sering banget di buat menunggu buat maksimalin hadiah event,ngabisin waktu doang,gameplay terlalu monoton,tidak ada perubahan,ukuran game terlalu besar,sekelas wuthering waves yang grafik bagus + unreal engine aja ga nyampe 36GB an gini, di tambah ni game kikir ga ada fitur skip🤡🤡",2,2025-05-21 12:20:07,24,game kikirreward open world terlalu sedikit banding effort berikanevent tarik sama sekalisering banget buat tunggu buat maksimalin hadiah eventngabisin waktu doanggameplay terlalu monotontidak ada perubahanukuran game terlalu besarsekelas wuthering waves grafik bagus unreal engine nyampe gb an gin di tambah ni game kikir tidak ada fitur skip,id,"{'sequence': 'game kikirreward open world terlalu sedikit banding effort berikanevent tarik sama sekalisering banget buat tunggu buat maksimalin hadiah eventngabisin waktu doanggameplay terlalu monotontidak ada perubahanukuran game terlalu besarsekelas wuthering waves grafik bagus unreal engine nyampe gb an gin di tambah ni game kikir tidak ada fitur skip', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Cerita', 'Gameplay'], 'scores': [0.5850416421890259, 0.5830644965171814, 0.5813127756118774, 0.5798463821411133, 0.5777555704116821, 0.5775614976882935, 0.57720947265625]}",[]
Pengguna Google,"biasany saya ganti akun aman2 aj, tpi belakangan ini suka hilang melulu data quest. At the end disuruh download data lagi mana gede mulu. Tolong pihak pengembang diperhatikan",3,2025-05-21 11:48:12,0,biasany ganti akun aman aj tpi belakang suka hilang melulu data quest at the end suruh download data mana gede mulu pihak kembang perhati,id,"{'sequence': 'biasany ganti akun aman aj tpi belakang suka hilang melulu data quest at the end suruh download data mana gede mulu pihak kembang perhati', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5730514526367188, 0.5641347169876099, 0.563232958316803, 0.5627620816230774, 0.5584089756011963, 0.5582116842269897, 0.5580835342407227]}",[]
Pengguna Google,"udah 3 tahun main genshin. akhirnya Burn out juga. kayak gak ada nilai jual nya ini game. ceritanya biasa aja gak ada yang spesial beda banget sama adiknya yang absolute cinema. Game nya juga sepi banget, map doang gede gak ada isinya, paling isinya cuma peti sama puzzle doang. Setidaknya kasih sesuatu gitu, kayak konten endgame tambahan biar pemainnya gak cepet bosen. Padahal ada Lo potensinya, tapi developer nya lebih suka map gede daripada konten endgame yang unik.",2,2025-05-21 11:34:02,0,udah tahun main genshin akhir burn out kayak nilai jual game cerita biasa spesial beda banget sama adik absolute cema game sepi banget map doang gede ada isi paling isi cuma peti sama puzzle doang kasih gitu kayak konten endgame tambah biar main tidak cepet bosen padahal ada lo potensi developer lebih suka map gede konten endgame yang unik,id,"{'sequence': 'udah tahun main genshin akhir burn out kayak nilai jual game cerita biasa spesial beda banget sama adik absolute cema game sepi banget map doang gede ada isi paling isi cuma peti sama puzzle doang kasih gitu kayak konten endgame tambah biar main tidak cepet bosen padahal ada lo potensi developer lebih suka map gede konten endgame yang unik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5465690493583679, 0.5458958745002747, 0.5426357388496399, 0.5422744154930115, 0.5402333736419678, 0.5399889945983887, 0.538682222366333]}",[]
Pengguna Google,wow what a game so amazinggg i like it,5,2025-05-21 11:04:24,0,wow what a game so amazinggg i like it,en,"{'sequence': 'wow what a game so amazinggg i like it', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5342787504196167, 0.5315396785736084, 0.5251800417900085, 0.525179922580719, 0.5242652297019958, 0.5203765034675598, 0.5180736780166626]}",[]
Pengguna Google,game nya udah bagus cuma kalo mau ganti email hoyovers selalu gabisa tolong perbaiki,4,2025-05-21 10:51:51,0,game udah bagus cuma kalau mau ganti email hoyovers selalu gabisa baik,id,"{'sequence': 'game udah bagus cuma kalau mau ganti email hoyovers selalu gabisa baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.58426433801651, 0.574461817741394, 0.5668811202049255, 0.5647204518318176, 0.5639635324478149, 0.5606780052185059, 0.5604138374328613]}",[]
Pengguna Google,"kalo bisa pada saat farming artefak, ada jaminan menang atefak bagus dan naikin nya juga bagus, saya sudah 3 bulan cari artefak yang sama blom dapet yang bagus...minimal klo udah farming artefak 5 d jamin 1 artefaknya bagus",4,2025-05-21 09:33:53,0,kalau pada farming artefak jamin menang atefak bagus naikin bagus sudah bulan cari artefak sama blom dapet bagusminimal klo udah farming artefak d jamin artefak bagus,id,"{'sequence': 'kalau pada farming artefak jamin menang atefak bagus naikin bagus sudah bulan cari artefak sama blom dapet bagusminimal klo udah farming artefak d jamin artefak bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.6048570275306702, 0.6034829616546631, 0.6004571914672852, 0.5988843441009521, 0.5988218188285828, 0.5986629724502563, 0.5975915193557739]}","['Monetisasi & Gacha', 'Komunitas', 'Gameplay']"
Pengguna Google,bgus bgt,5,2025-05-21 09:02:22,0,bgus banget,id,"{'sequence': 'bgus banget', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5743662118911743, 0.567558228969574, 0.5588259100914001, 0.5563700795173645, 0.5543664693832397, 0.5510628819465637, 0.5508561730384827]}",[]
Pengguna Google,"Grafis, alur cerita, bgm, fitur in game semua cukup memuaskan... fungsi skip saat percakapan menurut saya diperlukan terlebih lagi saat melakukan side quest ..... main story menarik dan tidak perlu di skip tapi banyak percakapan tidak perlu diluar main story",2,2025-05-21 08:19:13,14,grafis alur cerita bgm fitur in game semua cukup muas fungsi skip cakap saya perlu lebih saat laku side quest main story tarik perlu skip banyak cakap tidak perlu luar main story,id,"{'sequence': 'grafis alur cerita bgm fitur in game semua cukup muas fungsi skip cakap saya perlu lebih saat laku side quest main story tarik perlu skip banyak cakap tidak perlu luar main story', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5106050372123718, 0.5103244185447693, 0.5086408853530884, 0.5069356560707092, 0.5064049959182739, 0.5047199130058289, 0.5037548542022705]}",[]
Pengguna Google,keren kk,5,2025-05-21 08:11:25,0,keren kk,pendek,"{'sequence': 'keren kk', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Cerita', 'Gameplay'], 'scores': [0.5867948532104492, 0.5823132395744324, 0.5742273926734924, 0.561491072177887, 0.5598832964897156, 0.5596891045570374, 0.5551342368125916]}",[]
Pengguna Google,gem nya asik. map juga luasbuanget efek nya juga mantap,5,2025-05-21 07:54:46,0,gem asik map luasbuanget efek mantap,id,"{'sequence': 'gem asik map luasbuanget efek mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Cerita', 'Gameplay'], 'scores': [0.5641893744468689, 0.5624380707740784, 0.5619377493858337, 0.5555071830749512, 0.5541682243347168, 0.5483533143997192, 0.5480082035064697]}",[]
Pengguna Google,seru tapi kalau mau masuk nunggunya berjam jam bahkan berhari hari dan gampang ngelag,2,2025-05-21 07:46:21,0,seru kalau mau masuk nunggunya jam jam bahkan hari hari gampang ngelag,id,"{'sequence': 'seru kalau mau masuk nunggunya jam jam bahkan hari hari gampang ngelag', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5614254474639893, 0.557282030582428, 0.5481430292129517, 0.5458865165710449, 0.5436156392097473, 0.5426768660545349, 0.5417472124099731]}",[]
Pengguna Google,customer service nya lama banget kalo ngasih solusi atau memperbaiki masalah pada akun genshin. kalo bisa tolong banget di percepat untuk menyelesaikan masalah yang player hadapi pada akun genshinnya. soalnya ini sangat membuat tidak nyaman,1,2025-05-21 07:40:59,0,customer service lama banget kalau ngasih solusi baik masalah akun genshin kalau tolong banget cepat selesai masalah player hadap akun genshinnya soal sangat buat nyaman,id,"{'sequence': 'customer service lama banget kalau ngasih solusi baik masalah akun genshin kalau tolong banget cepat selesai masalah player hadap akun genshinnya soal sangat buat nyaman', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.5922706723213196, 0.5910856127738953, 0.5878375768661499, 0.5828036069869995, 0.5820655226707458, 0.5818575024604797, 0.5815107822418213]}",[]
Pengguna Google,"Bagus banget coyy, aku main gi dr zaman awal covid dan bagus banget emg",5,2025-05-21 06:34:59,0,bagus banget coyy aku main gi dr zaman awal covid bagus banget emg,id,"{'sequence': 'bagus banget coyy aku main gi dr zaman awal covid bagus banget emg', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5732672214508057, 0.5656934976577759, 0.5539020299911499, 0.5527080297470093, 0.551784873008728, 0.5507878065109253, 0.5482668280601501]}",[]
Pengguna Google,karakter nya cantik bohay tolong devoloper tolong besar kan itu nya hahahhaha 🗿🗿,5,2025-05-21 05:08:06,0,karakter cantik bohay devoloper besar kan hahahhaha,id,"{'sequence': 'karakter cantik bohay devoloper besar kan hahahhaha', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi'], 'scores': [0.5773926377296448, 0.5750905871391296, 0.5709558129310608, 0.5662006139755249, 0.5637073516845703, 0.559840738773346, 0.5591576099395752]}",[]
Pengguna Google,"bagus gamenya, vibesnya juga indah",5,2025-05-21 05:03:23,0,bagus gamenya vibesnya indah,id,"{'sequence': 'bagus gamenya vibesnya indah', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5696183443069458, 0.5695543885231018, 0.561255693435669, 0.5562730431556702, 0.5556958317756653, 0.5551444292068481, 0.5517769455909729]}",[]
Pengguna Google,download data nya lama,1,2025-05-21 05:00:10,0,download data lama,so,"{'sequence': 'download data lama', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.5849262475967407, 0.5762820243835449, 0.5717512965202332, 0.5695839524269104, 0.5663624405860901, 0.5663549900054932, 0.5647026896476746]}",[]
Pengguna Google,kikir,1,2025-05-21 04:14:24,0,kikir,pendek,"{'sequence': 'kikir', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.582785964012146, 0.5803971290588379, 0.571530818939209, 0.5692532658576965, 0.5679019689559937, 0.5649173259735107, 0.5648925304412842]}",[]
Pengguna Google,game sudah bagus tapi kalo saya di kasih if sebanyak 100 biji bakalan kasih bintang 5,3,2025-05-21 03:00:21,0,game bagus kalau di kasih if banyak biji bakal kasih bintang,id,"{'sequence': 'game bagus kalau di kasih if banyak biji bakal kasih bintang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Cerita'], 'scores': [0.5794581174850464, 0.5691604614257812, 0.5629417896270752, 0.5611554384231567, 0.5573530793190002, 0.5572363138198853, 0.556244969367981]}",[]
Pengguna Google,pls kecilkan dong ram nya saya ingin main juga,1,2025-05-21 02:29:16,0,pls kecil dong ram ingin main,id,"{'sequence': 'pls kecil dong ram ingin main', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis'], 'scores': [0.5949843525886536, 0.5937568545341492, 0.5887869000434875, 0.5836341977119446, 0.5821367502212524, 0.5819597244262695, 0.5793717503547668]}",[]
Pengguna Google,nice,5,2025-05-21 00:35:26,0,nice,pendek,"{'sequence': 'nice', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error', 'Grafis', 'Optimalisasi', 'Cerita'], 'scores': [0.6065369248390198, 0.6060177087783813, 0.5924713611602783, 0.5916672945022583, 0.5916327238082886, 0.5911614298820496, 0.5905207395553589]}","['Komunitas', 'Monetisasi & Gacha']"
Pengguna Google,game play nya bosen banget story kebanyakan ngomong doang jadi monoton dengerin nya minimal ada fitur skip lah,1,2025-05-21 00:34:55,0,game play bosen banget story banyak ngomong doang jadi monoton dengerin minimal fitur skip lah,id,"{'sequence': 'game play bosen banget story banyak ngomong doang jadi monoton dengerin minimal fitur skip lah', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita'], 'scores': [0.5672579407691956, 0.5588096380233765, 0.5540294647216797, 0.5530896782875061, 0.549976646900177, 0.5452285408973694, 0.545127809047699]}",[]
