Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes
Pengguna Google,Nice game :),5,2025-04-07 15:26:56,3
Pengguna Google,"Game nya bagus, Reward nya berlimpah, dari permasalahan ini cuman satu doank hp inflation nya GK ngontak sebenernya all Karakter masih bisa di pke cuman ya begitulah",5,2025-04-07 15:26:47,0
Pengguna Google,"Sehat-sehat game baik, menunggu my kisah🤭",5,2025-04-07 15:25:43,0
Pengguna Google,game ngantuk,1,2025-04-07 15:23:50,0
Pengguna Google,Dari grafiknya sangat bagus,5,2025-04-07 15:23:26,0
Pengguna Google,ya makasih lah udah buat game sekeren ini ya hoyo,5,2025-04-07 15:23:10,0
Pengguna Google,"kasian bet kena rate bomb, ni gw kasih 5🗿",5,2025-04-07 15:20:14,0
Pengguna Google,"aku juga benci banget pasif global ,tapi , hujat lah di tempat aslinya , jangan disini , sempat ditutup ,aku masih mau main hsr sate!",5,2025-04-07 15:18:24,0
Pengguna Google,"Gim baik, dermawan, seru, ga ngebosenin, GAMPANG mainnya^^",5,2025-04-07 15:17:07,0
Pengguna Google,makin kesini makin tebel tebel hp monster nya jadi bikin males maen,1,2025-04-07 15:16:58,0
Pengguna Google,minus nya cuma 1 banyak bocah fomo kasih B1 padahal game udah sangat dermawan. cuma gara gara castorice aja harus B1 gamenya. apa coba bocah fomo ama global pasif doang. tak masalah cuma powercripe doang,5,2025-04-07 15:16:25,0
Pengguna Google,animasi pas ultinya semuanya keren,5,2025-04-07 15:15:40,0
Pengguna Google,perihal global passive doang anj,5,2025-04-07 15:14:59,0
Pengguna Google,ini dia yg gw cari,5,2025-04-07 15:14:11,0
Pengguna Google,terus kembangin lagi sudah bagus,5,2025-04-07 15:14:05,0
Pengguna Google,best,5,2025-04-07 15:13:38,0
Pengguna Google,"kasian dirating 1, gw kasih 5 dah",5,2025-04-07 15:13:02,0
Pengguna Google,saya player ml tapi pengen ikutan,1,2025-04-07 15:11:49,0
Pengguna Google,upgrade relic selalu sial. udah pakai semua material masi sama aja. bikin malas main,3,2025-04-07 15:10:18,3
Pengguna Google,GAME AMPASSS POWERCREEP PARAAAH,1,2025-04-07 15:10:10,0
Pengguna Google,game bagus,5,2025-04-07 15:08:27,0
Pengguna Google,game nya seru namun mohon perbanyak scann nya jangan banyak dialognya itu saja terima kasih 🙏,5,2025-04-07 15:07:45,1
Pengguna Google,ril game santai,5,2025-04-07 15:07:12,0
Pengguna Google,tragedi 3.1 casto 💀,5,2025-04-07 15:07:01,0
Pengguna Google,"one word to these game? ""Awesome""",5,2025-04-07 15:07:01,0
Pengguna Google,"Apapun yang terjadi, aku tetap cinta ni game 😋❤️",5,2025-04-07 15:06:19,0
Pengguna Google,maaf tetapi sekarang ini perlu perbaikan secara menyeluruh.,1,2025-04-07 15:01:08,0
Pengguna Google,"just fomo, but am okay",1,2025-04-07 14:58:47,0
Pengguna Google,pls lah klo bisa jangan aneh2 updatenya,5,2025-04-07 14:52:50,0
Pengguna Google,"jangan nerf castorice, yang rating bintang 1 cuma fomo",5,2025-04-07 14:52:12,1
Pengguna Google,just want say don't fomo,5,2025-04-07 14:51:44,1
Pengguna Google,penyakit power creep gila,1,2025-04-07 14:50:40,1
Pengguna Google,ignore negative public opinion and the updates you provide are the best,5,2025-04-07 14:49:04,0
Pengguna Google,good game but just for P2W,1,2025-04-07 14:46:14,1
Pengguna Google,karbit kocak,5,2025-04-07 14:45:09,0
Pengguna Google,fak yu yg ngasih bintang 1 bocil fomo,5,2025-04-07 14:44:29,0
Pengguna Google,yang pada b1 itu pada ngapa dah fomo fomo biar apa lu bang gitu hadeh hadeh 😂,5,2025-04-07 14:44:27,0
Pengguna Google,game baik hati,5,2025-04-07 14:44:04,0
Pengguna Google,sangat bagus 😋😘,5,2025-04-07 14:44:04,0
Pengguna Google,"gamenya bagussss! story, grafik, desain karakter, bagus bagus semua, kalau masalah powercreep sih itu emang resiko game turn base, jadi bisa dimaklumin, selain itu semuanya udah bagus poll!",5,2025-04-07 14:43:25,0
Pengguna Google,"game ya seru dan juga storynya bagus, dan tolong perbanyak event",5,2025-04-07 14:41:25,0
Pengguna Google,"game baik 🥰 banyak bansos, jarang powercreep",1,2025-04-07 14:39:25,1
Pengguna Google,aku fomo hate global passive,1,2025-04-07 14:39:07,0
Pengguna Google,semangat,5,2025-04-07 14:37:35,0
Pengguna Google,bacod klean semua,5,2025-04-07 14:35:47,0
Pengguna Google,"Game nya sangat bagus, apalagi style battlenya, saya suka banget sama game turn based. Cuma tolong dari segi build karakter lebih dipermudah, soalnya selalu kehabisan sumber daya, membuat karakter semakin lama untuk dimaksimalkan, akibatnya? ketika lawan story boss malah stuck pas lawan bossnya, mengakibatkan kita para player harus berhenti main story terlebih dahulu, itu sangat mengganggu, apalagi hoyo itu studio game game story, masa game story tapi gabisa lanjutin story sementara karena boss",5,2025-04-07 14:35:33,244
Pengguna Google,that's good i very like itu,5,2025-04-07 14:35:27,0
Pengguna Google,gamenya sangat bagus🔥🔥,5,2025-04-07 14:35:09,0
Pengguna Google,"game nya bagus, story nya cukup oke, gameplay nya keren, animasi nya bagus bgt, desain char nya keren, ya ni game bagus lah",5,2025-04-07 14:34:28,0
Pengguna Google,gatau intinya gw rela nabung buat ganti hp biar bisa main ni game,5,2025-04-07 14:34:06,0
Pengguna Google,hebat sekali!,5,2025-04-07 14:33:03,0
Pengguna Google,good game,5,2025-04-07 14:32:30,0
Pengguna Google,hoyo anaxa terlalu op,5,2025-04-07 14:31:37,0
Pengguna Google,gamenya bagus,5,2025-04-07 14:29:41,0
Pengguna Google,please do not missing this game on mobile i love this game this game the only friend I have for play,5,2025-04-07 14:29:32,0
Pengguna Google,gamenya seru,5,2025-04-07 14:28:06,0
Pengguna Google,GOOD GAME,5,2025-04-07 14:24:45,0
Pengguna Google,"seluruhnya bagus mungkin cuman bug atau powercreep but selebihnya baguss, makasih untuk setiap bansos yang diberikan, jangan dengerin orang fomo hoyo mereka pada ga tau diri dikasih hati Malah minta jantung, kalo gak suka gak usah pull, kalo suka tinggal pull toh dikasih bansos 30 pull bersyukur lu pada",5,2025-04-07 14:24:04,0
Pengguna Google,game bagus,5,2025-04-07 14:24:02,0
Pengguna Google,bagus,5,2025-04-07 14:23:34,0
Pengguna Google,game enjoy banget buat nikmatin storynya,5,2025-04-07 14:23:30,0
Pengguna Google,"inflasi HPnya gak ngotak,",4,2025-04-07 14:22:58,0
Pengguna Google,game bagus dan banyak update terbaru,5,2025-04-07 14:21:28,0
Pengguna Google,banyak kali bocil fomo udah di kasih B5 gratis di kasih 30x pull gratis banyak bansos yang lain juga masih spam B1. F2P BANYAK MAU OYYYY,5,2025-04-07 14:20:22,3
Pengguna Google,bansosnya mantapp,5,2025-04-07 14:16:22,0
Pengguna Google,"game nya bagus,cuma yah... powercreep, tapi gpp, karakter nya ganteng dan cantik semua 🥰",5,2025-04-07 14:15:05,3
Pengguna Google,power creep menggila,5,2025-04-07 14:14:02,0
Pengguna Google,tolong untuk Developer geme Honkai Star Rail tambahkan fitur skip.. itu saja dari saya 🙏🙏🙏,5,2025-04-07 14:13:17,0
Pengguna Google,remove global passive,1,2025-04-07 14:09:55,0
Pengguna Google,"gamenya bagus, alur ceritanya juga bagus, tapi sayang gk ada fitur bikin anak",5,2025-04-07 14:08:23,0
Pengguna Google,"game nya bagus kok,banyak bansos, cerita bagus,cuma minus power creep nya aja.semangat hsr walaupun ratingnya nurun semoga game nya lebih meningkat,buat yg gak tau drama nya gak usah ikut-ikutan rating b-1",5,2025-04-07 14:07:41,0
Pengguna Google,"powercreep powercreep, hp inflasi hp inflasi bacot ah, main tinggal main napa make ngurusin gituan",5,2025-04-07 14:06:03,0
Pengguna Google,nice game cuman gw bosen aja mainin nya,5,2025-04-07 14:05:27,1
Pengguna Google,bisa di percepat nda update nya Rabu sekolah ni,5,2025-04-07 14:05:26,0
Pengguna Google,INI GAME BAIK,5,2025-04-07 14:04:19,0
Pengguna Google,yang reting b 1 mending mabar kita,5,2025-04-07 14:01:04,0
Pengguna Google,"Dari segi gameplay, cutscene, trailer char baru menurut saya sudah bagus (minusnya device sy ngelag) tpi ttp bagus 😁😁🥰",5,2025-04-07 14:00:56,0
Pengguna Google,Game bagus walaupun power creepnya gila,5,2025-04-07 13:59:52,1
Pengguna Google,"salah 1 game yang berkesan buat aku, game nya santai dalam segi story dan gameplay,bansos nya juga banyak Dev nya juga mendengar feedback player, sejauh ini yang membuat ku terganggu cuma layar hitam dan hp inflation, tapi untung nya aku g build issue jadi ezz libas all konten, kedepan nya semangat lagi diantara gempuran orng fomo yang ngespam b1 karna char op",5,2025-04-07 13:56:55,0
Pengguna Google,game mantap,5,2025-04-07 13:54:53,0
Pengguna Google,"kenapa sih pada hujat ,global pasif lah ,inflasi hp lah , orang tinggal main aja susah , aneh ni player pada",5,2025-04-07 13:54:27,0
Pengguna Google,tolong dikedepanan banyakin karakter bintanf 4 nya. bukan gimnaa kita b7tuh bintang 4 playable lebih banyak biar ada variasi battle. kalo ngandelin limited bintang 5 gak semua player mainin apalagi f2p. tolong yaa,3,2025-04-07 13:52:45,0
Pengguna Google,Kocakkk,1,2025-04-07 13:52:38,0
Pengguna Google,"menurutku sebaiknya developer lebih memperhatikan lagi karakter karakter lama sih ya, karena banyak player yang masih berharap karakter yang sudah lama ada di akun mereka itu bisalah seenggaknya kepake lagi, terlepas itu karakter bintang 5 ataupun bintang 4 sekalipun",3,2025-04-07 13:48:04,7
Pengguna Google,good game but made me trauma,5,2025-04-07 13:47:28,0
Pengguna Google,"pokoknya suka banget main iniii game, berkat main si sini jadi semangat maennya soalnya buat ku menantang dan char nya pada bagus² suka banget pokoknya seruuu maen di honkaiiii 👏👏👏😆",5,2025-04-07 13:46:43,0
Pengguna Google,Game yang sangat menarik dan Memiliki Event yg Bagus,5,2025-04-07 13:46:25,0
Pengguna Google,parah bgt powercreepnya,1,2025-04-07 13:46:25,1
Pengguna Google,fomo doang rexxx🤣😋,2,2025-04-07 13:43:33,1
Pengguna Google,"gamenya bagus, sering ngasi stellar jade atau pull gratis jadi buat dapetin chat 5 lebih gampang",5,2025-04-07 13:43:17,0
Pengguna Google,bagus,5,2025-04-07 13:42:43,0
Pengguna Google,game nya enak aja gak ada masalah,5,2025-04-07 13:40:44,0
Pengguna Google,semangat,5,2025-04-07 13:38:57,0
Pengguna Google,game baik,5,2025-04-07 13:38:35,0
Pengguna Google,good game,5,2025-04-07 13:38:28,0
Pengguna Google,Yang spam bintang 1 Skill issue🥱 game santai gini di bawa compe hadeh bocil bocil makanya sekolah jangan sampe gerbang doang sekolah yg bener biar lu lulus gak ngerugiin orang tua lu 🥱,5,2025-04-07 13:38:17,2
Pengguna Google,sya sngt suka,5,2025-04-07 13:35:56,0
Pengguna Google,TOLAK SISTEM GLOBAL PASSIVE,1,2025-04-07 13:35:48,2
Pengguna Google,"global passive is so unfair,atleast give us a guaranteed c0 castorice,so tht would be fair",1,2025-04-07 13:35:34,1
Pengguna Google,"gamenya sangat seru, walau selalu kena hard pity tetap semangat",5,2025-04-07 13:35:34,0
Pengguna Google,enakkk bjirrr,5,2025-04-07 13:35:01,0
Pengguna Google,game nya bagus banget,5,2025-04-07 13:32:41,0
Pengguna Google,"game ini sangat bagus, grafik mantab, story gokil, saran saya untuk versi kedepan rilis karakter jgn powecrep terus soalnya byk karakter lama tidak terpakai , terimakasih.",5,2025-04-07 13:32:08,0
Pengguna Google,MAIN TINGGAL MAIN!! GA BERSYUKUR LU!,5,2025-04-07 13:31:28,0
Pengguna Google,tetap semangat bagi developer,5,2025-04-07 13:31:04,0
Pengguna Google,"aku kasi bintang 5, jadi bikin aku menang Rateoff low pity, klo ga aku kasi bintang 1🗿",5,2025-04-07 13:28:48,0
Pengguna Google,mantap,5,2025-04-07 13:27:23,0
Pengguna Google,keren banget (tolong banner kafka),5,2025-04-07 13:26:56,0
Pengguna Google,"Very good game, both in story and visuals. Thank you for creating this game!!! Hopefully it will always develop in a good direction!!",5,2025-04-07 13:26:45,0
Pengguna Google,game baik tapi tolong tambahin bansos lagi,5,2025-04-07 13:26:14,0
Pengguna Google,GAMEEE SERUU JANGAN HILANGGG,5,2025-04-07 13:26:09,0
Pengguna Google,kece,5,2025-04-07 13:25:18,0
Pengguna Google,kalo anda majuin banner Castorice ke tanggal 8 April 2025...gua tambahin 1 bintang👊😎,4,2025-04-07 13:20:26,0
Pengguna Google,game nya bagus dan sangat menarik,5,2025-04-07 13:20:04,0
Pengguna Google,ngak bisa skip dialog,1,2025-04-07 13:18:59,0
Pengguna Google,"saya berharap game ini masih bisa bertahan walaupun mendapatkan masalah,selamat berjuang semua 🤗",5,2025-04-07 13:18:51,0
Pengguna Google,kerja bagus,5,2025-04-07 13:17:15,0
Pengguna Google,game baik,5,2025-04-07 13:16:56,0
Pengguna Google,hsr still my best:(💖,5,2025-04-07 13:14:15,1
Pengguna Google,"please fix powercreep issue. also increase the event reward/increase win rate for rateup banner. you made the endgame content hard to clear without new character, but i always lose my 50/50. its so hard for me to keep up even with supply pass.",1,2025-04-07 13:13:21,0
Pengguna Google,"game udah ngasih banyak bansos, story bagus.cuma gara gara char baru langsung pada bilang powercreep gila hadeh itu mah lu nya aja skiil isue😹😹",5,2025-04-07 13:12:58,1
Pengguna Google,bagus banget,5,2025-04-07 13:09:53,0
Pengguna Google,Mangat..,5,2025-04-07 13:09:14,0
Pengguna Google,Tolong Hoyo Powercrap nya kurangi masak Karakter Selee GK berguna lagi kena Powercrap,5,2025-04-07 13:08:55,3
Pengguna Google,hp inflation gila gilaan banget,1,2025-04-07 13:07:13,4
Pengguna Google,kalo gasuka tinggal hapus bjr 😂 gausah banyak bacot,5,2025-04-07 13:06:07,1
Pengguna Google,powercreep gada otak tiap patch harus gacha dps,1,2025-04-07 13:05:12,0
Pengguna Google,I love this game,5,2025-04-07 13:04:36,0
Pengguna Google,BEST GAME YANG B1 BOCAH FOMO DOANG,5,2025-04-07 13:03:21,0
Pengguna Google,best 🙌,5,2025-04-07 13:03:15,0
Pengguna Google,"Gamenya bagus, Tapi Banyak fandom karbit f2p skill issue build issue yg suka boom rate kaga jelas. kebodohan fandom yg haqiqi",5,2025-04-07 13:02:17,0
Pengguna Google,game bosok,1,2025-04-07 13:00:20,0
Pengguna Google,jadi game pay to win gini,1,2025-04-07 12:59:57,0
Pengguna Google,gamenya bagus.,5,2025-04-07 12:57:18,0
Pengguna Google,lu pada bego yang ngasih bintang 1,5,2025-04-07 12:56:38,0
Pengguna Google,global pasif adalah hal yang baru dan berbeda tapi jika kalian akan menambahkan elemen nya kalian juga harus berfikir dampaknya jangan sampai itu merusak game kalian menambahkan fitur itu seakan kita harus membeli karakter yang memiliki global pasif dan karakter itu jelas lebih baik dari yang lain ini adalah inovasi baru dalam game bergenre seperti ini tapi ingat jangan sampai karena itu ini dapat merusak game (yang menikmati game ini adalah player bukan developer!),5,2025-04-07 12:56:01,3
Pengguna Google,MY FAV GAME!!,5,2025-04-07 12:53:51,0
Pengguna Google,"jujur game sebaik ini masih kurang di mata player padahal klo di bandingin genshin ni game tetep unggul klo masalah ttng bansos, akhir² ini juga banyak bet yg fomo ngasih b1 biar apa dah udh jelas² game baik kok",5,2025-04-07 12:52:51,8
Pengguna Google,game ini sangat menarik buat di mainkan apalagi sambil kerja,5,2025-04-07 12:52:51,0
Pengguna Google,"itu yg rate b1 ada masalah apa , gamenya loh f2p",5,2025-04-07 12:51:12,0
Pengguna Google,game nya sangat menyenangkan untuk di mainkan,5,2025-04-07 12:51:05,0
Pengguna Google,seru,5,2025-04-07 12:50:27,0
Pengguna Google,karena powercreep character di game ini semakin ke sini semakin mengerikan. mohon di pertimbangkan,1,2025-04-07 12:50:01,0
Pengguna Google,"game nya bagus, banyak bansos scane utama yang g bisa di skip bagus banget!!",5,2025-04-07 12:50:00,0
Pengguna Google,best mihoyo game,5,2025-04-07 12:48:47,0
Pengguna Google,"game baik, sering memberikan bansos ke player f2p, berikan yg terbaik kedepannya",5,2025-04-07 12:48:34,0
Pengguna Google,ga paham apapun soal global passive dah lama pensi juga ya semoga ni game masih bertahan tahun depan aj biar kalo dah upgrade hp bisa main lagi😁,5,2025-04-07 12:48:07,0
Pengguna Google,seperti bisa game hoyo bagus semua,5,2025-04-07 12:48:01,0
Pengguna Google,nice story,5,2025-04-07 12:46:36,0
Pengguna Google,"tetap semangat developer. walau banyak spam rating rendah, teruslah beroperasi",5,2025-04-07 12:46:01,1
Pengguna Google,"kecewa gada fitur nikah, dan buat anak 😞",5,2025-04-07 12:45:54,2
Pengguna Google,"makin lama bukannya makin bagus malah makin jelek. dialog yg bertele2 (yg harusnya bisa dijelasin simpel malah berbelit2). sudut pandang yg terlalu banyak malah bikin org2 jadi bingung. bruh, ngak usah terlalu milking2 story kocak",1,2025-04-07 12:45:51,0
Pengguna Google,Game powercreep,1,2025-04-07 12:42:49,0
Pengguna Google,mantap,5,2025-04-07 12:40:57,0
Pengguna Google,"game bagus, kalo bisa kasi fitur co op nya min, bantu cari peti kan GK papa😅",5,2025-04-07 12:37:04,0
Pengguna Google,"Peak Story, Peak Chara, Anti Kikir.....Absolute Cinema....Peak Game",5,2025-04-07 12:37:03,0
Pengguna Google,powercrep nya parah.,1,2025-04-07 12:36:57,0
Pengguna Google,gobal passive,1,2025-04-07 12:35:24,0
Pengguna Google,aniv taun depan bansosnya banyakin pwis Terima kasih gem baiq,5,2025-04-07 12:34:59,0
Pengguna Google,Game shibal saekiya,1,2025-04-07 12:33:37,0
Pengguna Google,"game terbaik buat orang yang suka nyantai, mantap",5,2025-04-07 12:32:28,0
Pengguna Google,Gamenya Sangat Bagus Dan Menarik. Gamenya Sama Sekali Tidak Pelit. Story Juga Bagus Dan Buat Desain Juga Ini Bagus Banget,5,2025-04-07 12:29:50,1
Pengguna Google,seru gamenya,5,2025-04-07 12:28:55,0
Pengguna Google,"animasi bagus, character design cantik parah, story absolute cinema, game ter favorite aku dari semua game hoyoverse yg dh aku mainin, bansos wajib tetap jalan loh ya hoyo🙏🙏🙏",5,2025-04-07 12:28:04,0
Pengguna Google,keren banget,5,2025-04-07 12:27:57,0
Pengguna Google,yang bintang 1 fomo,5,2025-04-07 12:27:43,0
Pengguna Google,game baik,5,2025-04-07 12:25:29,0
Pengguna Google,singkat padat game ini bagus,5,2025-04-07 12:25:11,0
Pengguna Google,gema nya bagus dan MC cowok nya juga keren,5,2025-04-07 12:24:50,0
Pengguna Google,Cukup sampe penacony aja ges hypenya,1,2025-04-07 12:23:27,1
Pengguna Google,"game ini ttp bagus walau ada global passive. lu yg kasi b1 karna ada global passive, mungkin build issue, & alay. global passive gakan berpengaruh sama game lu, kalo build lu bagus, ya content game ny tetep mudah. kalo build lu cacat, udah gitu ngandelin autoplay, wajar aja kalo gabisa ngikutin content yg trus2 di update. gausa alay, ada ato ngga nya global passive gakan berpengaruh sama lu.",5,2025-04-07 12:23:15,0
Pengguna Google,"sekumpulan cecunguk fomo rate 1, padahal fine"" aj sebenernya. dasar rajungan",5,2025-04-07 12:22:59,0
Pengguna Google,Good game🔥,5,2025-04-07 12:22:41,0
Pengguna Google,"Game ini bagus, drama apaan gw suka kok lebih inovatif. Kita gaboleh nerap di gameplay yang gitu gitu aja",5,2025-04-07 12:20:43,0
Pengguna Google,"aduhh, mna ni yg suka koar² global passive castorise🤭🤭, bgi yg bilang tidak ramah f2p ya monggo, ga perlu main, berarti target marketing nya bukan klen 🤭",5,2025-04-07 12:20:22,0
Pengguna Google,semangat hoyoverse hiraukan saja para karbit yang iri dengki karna global passive,5,2025-04-07 12:19:38,0
Pengguna Google,"halo developer, jujur saya baru pertamakali memainkan game ini selama 2 bulan untuk story dari awal hingga end game sangat bagus, namun untuk kedepannya tambahkan fitur skip story karena ada sebagian story yang sangat lama untuk di skip, selain itu untuk grafik sangat bagus, kedepannya saya harap untuk di auto battle harus di optimalkan dalam pengarahan skillnya kadang kali trust issue skill untuk upgrading skill Hero, dan semoga developer juga mendengarkan soal global passive di updt mndtng 🙏",5,2025-04-07 12:19:10,0
Pengguna Google,"good lah game nya, player nya aja yg banyak maunya 🤪",5,2025-04-07 12:18:59,2
Pengguna Google,haduh,1,2025-04-07 12:16:41,0
Pengguna Google,"Nice game, ABSOLUTE CINEMA✋😧🤚",5,2025-04-07 12:16:28,0
Pengguna Google,plis ini game bagus,5,2025-04-07 12:16:24,0
Pengguna Google,"Sgt bagus,tpi pada bagian percakapan tidak ada fitur seperti di honkai impact 3, fitur lewati cerita dan percakapan pada pertama kali.. terlalu memakan waktu hanya utk mengikuti alur cerita dibandingkan pertempurannya..tdk punya waktu sebanyak itu hanya utk menunggu percakapan selesai,,main cuma buat denger cerita buat apa,mending udh baca komik",4,2025-04-07 12:15:34,6
Pengguna Google,keren,5,2025-04-07 12:14:38,0
Pengguna Google,cuih gk ada karakter furry... dan apa itu Hero bisa revive tanpa di party?. memang gk jelas,1,2025-04-07 12:14:30,1
Pengguna Google,insane powercreep,1,2025-04-07 12:14:11,2
Pengguna Google,gua mah baik bintang 5 ga brisik 😝,5,2025-04-07 12:13:34,0
Pengguna Google,powercreep,1,2025-04-07 12:12:58,0
Pengguna Google,"game keren asli, apalagi anniv habis ini (yg rating 1 skill issue jir 😭🥶😂)",5,2025-04-07 12:11:13,0
Pengguna Google,very good for me who really follows the storyline of hi3,5,2025-04-07 12:10:58,0
Pengguna Google,game bagus - ngantuk,5,2025-04-07 12:09:48,0
Pengguna Google,bagus storynya,5,2025-04-07 12:09:27,0
Pengguna Google,ikutan donh,1,2025-04-07 12:08:56,0
Pengguna Google,"power creep parah, char char lama udah susah ngangkat, gada fitur nikah dan bikin anak",1,2025-04-07 12:08:00,2
Pengguna Google,ni game storynya bagus walaupun setiap patch pasti ada yang kena powercreep,5,2025-04-07 12:07:12,0
Pengguna Google,bagus banget game nya bang,5,2025-04-07 12:04:34,0
Pengguna Google,bagus semuanya update jgn denger org org skill issue gonvlok semua itu kalau gak bisa ikutin perkembangan jgn maen kocak gw aja f2p masih aja main nih game sambil kerja enteng enteng aja,5,2025-04-07 12:04:33,0
Pengguna Google,"jujur aja sebagai palyer f2p, game nya enak"" aja, gaperlu sampe fomo ngasi bintang 1 dehh mana ga maen lagi, kocak😹",5,2025-04-07 12:02:36,0
Pengguna Google,game nya bagus 👍🏻,5,2025-04-07 12:02:07,0
Pengguna Google,"Storytelling : Ampas. kamera pov minim, karakter minim ekspresi. Story : Mungkin ceritanya bagus?, tapi gw gk peduli mau sebagus apa kalo penyajiannya buruk + panjang bngt, gk ada skip button. Gameplay : Penyakit powercreep gila Visual : Grafik ps1. Ada banyak npc yng burik costumenya kotak kotak, padahal pake grafik mentok. NPC nya designnya juga jelek, dsur ulang mulu. Overall yang bagus cuman trailer char",1,2025-04-07 12:02:04,1
Pengguna Google,"gara gara main ini palembang di katain wong rakus😭😭, game sangat membuat kami wong tercemar",1,2025-04-07 12:01:43,0
Pengguna Google,"come'on lah masa mau kek gini? lo pada yg rate b1 gw tau kebanyakan bahkan ga ngerti mekanisme GP nya casto, GW BILANG KEBANYAKAN BUKAN SEMUA",5,2025-04-07 12:01:28,0
Pengguna Google,kasih bintang 4 dulu ntar kalo gacha nya GK ampas kasih 5 (GK peduli drama pasif global) btw fireflay bini gw😂,4,2025-04-07 11:59:58,0
Pengguna Google,"bagus, gua suka, sebagai yang suka story, gua suka, apa lagi alurnya punya vibe beda beda, kalo sebagai orang yang memang fokus ke story nya, ini udah keren sih, soal power creep, dll itu tergantung build masing masing, banyak kok karakter yang katanya ga bagus kalo build nya bener dan tim nya pas tetep bagus jg, dan soal global passive kalo ga suka ga usah di pull kan gampang, masalahnya apa coba🦆, buat development nya ini dah bagus , semangat.",5,2025-04-07 11:59:49,0
Pengguna Google,beri bintng 5 agar game ini tidk hilang dari PS,5,2025-04-07 11:58:19,0
Pengguna Google,"buat kalian yang marah"" buat apa sih bro? selagi bukan komunitas cina ga bakal di denger juga kwkw,dev budeg yg udh merasa diatas,makan tuh banyak konten kreator pensi",1,2025-04-07 11:56:45,0
Pengguna Google,game penghasil Waifu yg gw suka dari dulu Sampek sekarang masih main 😋,5,2025-04-07 11:56:11,0
Pengguna Google,"Honkai star rail game terbaik yang pernah gw mainin, dari segi cerita,animasi,desain karakter nya bagus semua, terus gameplay nya juga seru,santai,gak ngebosenin.",5,2025-04-07 11:55:08,0
Pengguna Google,"waduh turun gini brok rating nya , padahal menurut beberapa orang global passive castorice gk terlalu berdampak, toh kan juga cuma revive 1x per character. ya walau gw juga mau gacha castorice,tapi gw gacha castorice pun karena gw pengen punya remembrance selain RMC(soalnya gw skip aglea). sekian dari player f2p yang kebanyakan gacha dps peace~",5,2025-04-07 11:53:36,0
Pengguna Google,"powercreep yang terlalu terasa banget,saran saya mending untuk update patch kedepannya ada buff dan nerf daro beberapa character supaya char dulu dulu masih bisa ikut bersaing dan memiliki value lebih",1,2025-04-07 11:52:54,1
Pengguna Google,"gameplay bagus dan cara bertarung nya bervariasi jadi ga bosen,Gw seneng maen pas ada update event dan story, semoga update kedepannya lebih bagus😁👍",5,2025-04-07 11:52:49,0
Pengguna Google,game baik,5,2025-04-07 11:52:41,0
Pengguna Google,best geam,5,2025-04-07 11:51:48,0
Pengguna Google,"heran gw sama orang orang fomo udah f2p ngeluh ini itu ngatur banyak mau kek bocil aja minim yang fomo jangan reting 1 lah iri kah ga bisa download device kentang ga usah banyak koar koar main ff aja sana kebanyakan yang reting ni pasti game sebelah, gw aja main genshin honkai tower of Fantasy azura lane sama wuthering waves, miniml mainin semuanya dek jangan fomo kek bocah sdm rendah",5,2025-04-07 11:49:35,0
Pengguna Google,"sudah mulai tidak ramah f2p sejak versi 2.0 udah mulai kerasa ngga imbangnya, apalagi ditambah sekarang ada global passive",1,2025-04-07 11:49:29,1
Pengguna Google,"tinggal pull aja mumpung karater nya op ya kan hehe, di tunggu update kedepannya 😁",5,2025-04-07 11:48:55,0
Pengguna Google,"Ni game Selalu di Hati Gameplay asik Story Keren abis, pertahankan terus hoyo walaupun Banyak yg Ngehujat. 👍👍",5,2025-04-07 11:48:15,0
Pengguna Google,"game seseru ini kok di serang b1, hadeehh",5,2025-04-07 11:47:46,0
Pengguna Google,YG KASIH BINTANG SATU FOMO AND SKILL ISSUE,5,2025-04-07 11:47:41,0
Pengguna Google,bansooooooos nya manaaaaaa,5,2025-04-07 11:45:48,0
Pengguna Google,"gelo ni orng² pada napa dah, udah mh bnyak player gratisan, udah dikasih bansos banyak, ttep aja ngeluh kocak². banyak mau nya lu lu pada, minimal kalo mau ngeluh top up lah yg banyak🤣",5,2025-04-07 11:44:33,0
Pengguna Google,"buat player fomo,miskin,pemalas buat apa lah dikasih reting bintang 1 biar apa gitu hah. disini saya gak dukung game hsr, saya hanya menjelaskan game ini game kasual bangke di game ini gak ada nama nya pvsp jadi main aja apa susah nya cobak apalagi setiap update dikasih gratis 1 0 pull lagi , masalah global pasiv ini kenapa rupanya gaca gak gaca apa masalah nya satu lagi ada bug tentang baru baru ini itu bukan bug bangke itu karena HP lu aja miskin sok main hsr di HP kentang",4,2025-04-07 11:44:17,0
Pengguna Google,"gamenya sangat bagus dari segi gacha sangat menyenangkan farming stellar jade juga sambil menikmati story,oh ya untuk storynya sedikit saran diberikan tombol skip agar cepat menyelesaikan misi sampingan ,dan fokus main story itu saja dari saya terimakasi",5,2025-04-07 11:43:25,2
Pengguna Google,"yaelah kalian pada review bintang 1,makanya simpan stellar jade😹😹😹",5,2025-04-07 11:42:15,0
Pengguna Google,banyak reward yang dikasih. mantappp,5,2025-04-07 11:42:12,0
Pengguna Google,"game bagus,story bagus,dan secara grafik bagus semoga kedepannya bisa menambahkan update yang bagus",5,2025-04-07 11:41:30,0
